ID,text,target
ynat-v1_train_02665_ev,"한화JGI, 우주산업 진출 가속화 위한 8개 기업 합병 추진: 시너지 효과 창출 및 경쟁력 강화 목표",5
ynat-v1_train_02666_ev,"예멘 반군과 정부, 분쟁 종식 위한 긴급 면담 촉구",6
ynat-v1_train_02667_ev,"북핵 문제 해결 위한 국제사회 공감대 형성, 이견 없어",6
ynat-v1_train_02668_ev,"스타필드 하남, 개장 이틀 만에 3만 명 방문... 주말 나들이객 몰려 북적",0
ynat-v1_train_02669_ev,"오후 6시부터 판매 시작: 인기 상품 한정 수량, 서두르세요!",4
ynat-v1_train_02670_ev,택시 시스템 중단으로 2월 감원 8% 예상,3
ynat-v1_train_02671_ev,"삼성전자, 글로벌 시장 공략 강화: 혁신 기술과 미래 비전 선포",4
ynat-v1_train_02673_ev,"결혼에 대한 여성들의 다양한 생각: 꿈, 현실, 그리고 변화하는 가치관",6
ynat-v1_train_02676_ev,"클래식 음악, 영화와 만나 새로운 감동 선사하다",0
ynat-v1_train_02678_ev,"3문장 안에 2해를 담는 압축적 서술, 가능할까?",0
ynat-v1_train_02679_ev,"송도 신도시 오피스텔 청약, 높은 경쟁률 속에 '뜨거운 인기' 과시",5
ynat-v1_train_02680_ev,"블록체인 기반 보험금 지급 시스템: 투명성, 효율성 및 보안 향상",4
ynat-v1_train_02681_ev,"추신, 전설적인 야구 선수가 은퇴를 선언하다",1
ynat-v1_train_02682_ev,"박9호 사장, 자동차 시장에 대한 날카로운 통찰력 공개",5
ynat-v1_train_02683_ev,"KT, 협력 업체와 전략적 제휴 통해 시너지 창출",4
ynat-v1_train_02684_ev,농구 경기 없이도 1위 자리를 지킨 팀: 역사적인 승리의 비결은?,1
ynat-v1_train_02686_ev,"북한, 평양에 반미 계급 교양관 개관: 미국 규탄 및 체제 결속 강화 목표",2
ynat-v1_train_02687_ev,새로운 안전 조치로 뉴스 사망자 수 감소,4
ynat-v1_train_02691_ev,"용역업체 근무자, 문학 차장으로 승진",3
ynat-v1_train_02692_ev,"무림 입국 금지 조치, 시장 폭발 직전… 업계 ""숨 막힐 지경""",6
ynat-v1_train_02693_ev,"스티븐 호킹, 한국 두 차례 방문하며 소광섭 교수와 천재적 만남 이뤄",0
ynat-v1_train_02694_ev,"탄핵 결정으로 일정 취소: 의회, 핵심 정책 논의 중단",2
ynat-v1_train_02697_ev,"스페인, 카탈루냐 독립 운동 상징인 노란 리본 강제 철거",6
ynat-v1_train_02698_ev,"동물 생명권 vs. 채식주의, 뜨거운 논쟁 속으로: 윤리와 선택의 갈림길에서 벌어지는 팽팽한 대립",0
ynat-v1_train_02699_ev,"임종석 전 비서실장, 청와대 내부 회의서 ""미국, 오물"" 발언 논란",2
ynat-v1_train_02700_ev,"수능 시험장, 외부인 출입 전면 금지: 보안 강화 및 방해 행위 예방",3
ynat-v1_train_02702_ev,"15억 규모, 봄맞이 골프 대회 성황리 개최: 참가자 100명, 푸짐한 경품과 함께 즐거운 시간",0
ynat-v1_train_02703_ev,"모 플랜트, 대규모 설비 납품 계약 체결: 상세 내용은 추후 공개 예정",5
ynat-v1_train_02704_ev,"삼성생명, OK저축은행에 완승하며 연패 탈출… LCK 챔피언십 우승 향해 순항",1
ynat-v1_train_02707_ev,"556개 아파트 단지, 150억원대 관리비 비리 적발: 입주민 부담 증가, 투명성 논란",1
ynat-v1_train_02709_ev,"과학기술, 인류의 미래를 혁신하다: 첨단 연구와 혁신의 융합",4
ynat-v1_train_02710_ev,"'고별 경기, 침묵 속 감동의 물결: 팬들의 눈물과 선수들의 뜨거운 마지막 인사'",1
ynat-v1_train_02713_ev,"북한과 중국, 제재 속에서도 강화된 교류 협력 다짐",2
ynat-v1_train_02714_ev,"갤럭시 노트10, 9월 9일부터 사전 예약 시작… 3일 후 공식 출시",4
ynat-v1_train_02715_ev,재해 대응 실패 책임자 처벌 법안 촉구: 더 이상의 희생은 용납할 수 없다,3
ynat-v1_train_02718_ev,"동부산대, '2023년 특성화 사업 지원' 제안서 제출",3
ynat-v1_train_02719_ev,"대통령 개인정보 유출 논란: 해킹, 실수, 또는 고의적인 공격?",2
ynat-v1_train_02720_ev,미래의 꿈을 향해 달려가는 I업 시대 초등학생들,3
ynat-v1_train_02721_ev,XI동 7층에서 개가 발생하여 주민 불안감 고조,4
ynat-v1_train_02722_ev,"CJ E&M, 창작자 지원 위한 맞춤형 시스템 개발",4
ynat-v1_train_02723_ev,"글로벌 트렌드 35위, 마르케의 서재에서: 독자들이 주목하는 세계적인 흐름과 책 속 지혜를 만나다",0
ynat-v1_train_02724_ev,"민주당 대표, 전북 지역 주민들과 현안 논의 위한 간담회 개최",2
ynat-v1_train_02726_ev,"W리그와 L대의 U 맞대결, 국전 X대역 극적인 2라운드 승부! 기 9 득점으로 승리",1
ynat-v1_train_02729_ev,9평과 번영을 위한 정부의 적극적인 노력: 정책 분석 및 전문가 의견,2
ynat-v1_train_02731_ev,"미중 군사적 충돌 가능성 고조, '화해 틀' 마련 시급: 전문가들, 양국 간 긴장 고조와 군사력 증강 경고",6
ynat-v1_train_02732_ev,"7월 폭염, 도심 곳곳 찜통더위…시민들 ""숨 막혀""",0
ynat-v1_train_02734_ev,"FIFA, 2018년 월드컵 개최지로 러시아 선정",1
ynat-v1_train_02735_ev,주주에게 부분적 폐쇄 조치 발표,5
ynat-v1_train_02737_ev,"KB금융그룹, 통합 마케팅 전략으로 시너지 극대화",1
ynat-v1_train_02738_ev,"LG전자, CES 2023에서 새로운 스마트폰 라인업 공개 예정",4
ynat-v1_train_02739_ev,"한화투자증권, 1분기 K5 실적 분석: 성장세 지속 vs 시장 예상치 하회?",5
ynat-v1_train_02740_ev,"LG G6, 둥근 화면과 얇은 베젤 디자인 담은 물 사진 유출: 새로운 디자인 특징 공개",4
ynat-v1_train_02741_ev,재계약 협상 앞두고 승부수 띄운 [주체]:  [구체적인 행동 혹은 전략]으로 계약 성사 노린다,1
ynat-v1_train_02743_ev,"막시멈 식스 2 대 1 승리, 8주 연속 행진, 주주 만족도 5% 증가",2
ynat-v1_train_02744_ev,"52S 미술관, 대규모 기증 받아 소장품 확대",0
ynat-v1_train_02745_ev,"군용 차량 이용 논란, ""골프장 이동"" 해명에도 덕적 비판 수위 높아져",3
ynat-v1_train_02749_ev,단군 동상 인근 핵실험으로 인한 방사능 오염 정화 작업 억제 논란,2
ynat-v1_train_02750_ev,"축구 스타들의 대규모 이적 시장, 뜨거운 관심 속에 진행 중",1
ynat-v1_train_02751_ev,"우리금융지주, DGB금융과 합병 추진: 지역 금융 시장 재편될까?",5
ynat-v1_train_02752_ev,"북한 핵실험 10년, 김정은의 6차 핵실험은 언제? 그 끝은 어디일까?",6
ynat-v1_train_02753_ev,"숲길 산책, 몸과 마음의 휴식을 선사하다: 스트레스 해소와 건강 증진 효과",0
ynat-v1_train_02755_ev,"개성공단 출입원 발열 사태: 확진자 발생, 공단 운영 중단 가능성",2
ynat-v1_train_02757_ev,"62% 할인 혜택, 예약 중복 주의: 놓치지 마세요!",5
ynat-v1_train_02758_ev,"박항서 감독, 베트남 축구 역사에 '영웅'으로 기억될 듯: 2018년 아시안 게임 4강 신화 이끌며 국민적 사랑 받아",1
ynat-v1_train_02759_ev,이미 대표와 회의를 마친 것으로 알려져,2
ynat-v1_train_02763_ev,"손흥민, 시즌 득점 행진에 박차 고하다: 연이은 득점으로 득점왕 경쟁 본격화",1
ynat-v1_train_02764_ev,"주 대서양에서 발생한 보트 사고로 8명 부상, 1명 중상",6
ynat-v1_train_02766_ev,"Q산림자금, 효율적인 관리 시스템 구축으로 감원 추진",5
ynat-v1_train_02767_ev,전국적으로 큰 규모의 이벤트에 대한 감사 표현: 지역 사회가 함께 힘을 모아 성공을 이루다,0
ynat-v1_train_02771_ev,"태영호 전 영국 주재 북한 대사, ""북한 체제에 영향력 행사할 수 있다"" 주장",2
ynat-v1_train_02772_ev,"원·달러 환율, 1220원대 유지되며 안정세… 경기 부양책 규모 4조 달러 축소",5
ynat-v1_train_02773_ev,데뷔 스튜디오 앨범으로 성공적인 출발을 알린  [아티스트 이름],4
ynat-v1_train_02774_ev,새로운 문답형 로드맵 공개: 미래 계획 및 비전 공유,3
ynat-v1_train_02775_ev,"정당, 서면 합의를 통해 정책 안건 발의",3
ynat-v1_train_02779_ev,"크리스마스 선물, 실용성 vs. 감동: 올해 가장 인기 있는 선물은?",4
ynat-v1_train_02780_ev,"북한 김정은, 성과 경쟁 무대로 떠오른 토론회의 중심",2
ynat-v1_train_02781_ev,"짝짓기 단백질, 생식 기능 넘어 면역 체계에서 새로운 역할 발견",4
ynat-v1_train_02782_ev,"Z현진, 압도적인 투구와 빠른 템포로 팀 승리 이끌다",1
ynat-v1_train_02784_ev,"고려대와 VQ, 5차 결승에서 챔피언 자리를 놓고 격돌",1
ynat-v1_train_02786_ev,실제 교사를 위한 전용 공간: '실 선생님 홀' 오픈,3
ynat-v1_train_02787_ev,노바 라이온 T3 10: 결승 진출자들을 위한 꿈의 상품 공개,6
ynat-v1_train_02788_ev,"남원시, 춘향단 장학생 모집: 지역 인재 육성 위한 지원 확대",0
ynat-v1_train_02792_ev,"선수 이적료, 급격한 상승세 지속:  최고 선수들의 가치, 천정부지로 치솟아",1
ynat-v1_train_02797_ev,"텔레그램을 포함한 여러 서비스, 2시간 동안 접속 불가… 원인 규명 위한 조사 진행 중",4
ynat-v1_train_00003_ev,"갤럭시 노트8, 주말 27만 대 개통 돌파…불법 보조금 논란에 빛 바래",4
ynat-v1_train_00005_ev,"미국 성인 6명 중 1명, 배우자 또는 연인의 빚 때문에 재정적 어려움 겪어",6
ynat-v1_train_00009_ev,"듀얼심 지원 아이폰 하반기 출시 예상, 알뜰폰 시장 활성화 기대감 고조",4
ynat-v1_train_00012_ev,"황 총리, 각 부처에 비상 상황 대비 태세 강화 촉구: 철저한 준비와 실행 강조",2
ynat-v1_train_00015_ev,"KISA 박민정 책임연구원, APTLD 이사 선출: 사이버 보안 분야 리더십 강화",4
ynat-v1_train_00016_ev,"건설업체 협박으로 분쟁 해결 명목 돈 받은 언론인, 집행유예 선고",3
ynat-v1_train_00017_ev,"월세 전환 증가로 주거비 부담 역대 최고치 기록, 서민 경제 압박 심화",5
ynat-v1_train_00019_ev,"페이스북의 인터넷 드론 아퀼라, 첫 실물 비행 시험 성공: 태양열 동력으로 장시간 비행하며 인터넷 접근성 확대 목표",4
ynat-v1_train_00023_ev,"박항서 감독, 아시안게임서 베트남 축구의 목소리 높여... 일본과의 결전 앞두고 기대와 우려 교차",1
ynat-v1_train_00024_ev,"서울, 오존주의보 재발령…도심, 서북부, 동북부 지역 대기질 악화",0
ynat-v1_train_00035_ev,"KBS, 코로나19로 변화된 일상 담은 대국민 영상 공모 진행",0
ynat-v1_train_00036_ev,"부산, 크루즈 관광객 유치 위한 반나절 해안 트레킹 상품 출시",0
ynat-v1_train_00038_ev,"마틴 우리카드 감독, V리그 복귀: ""한국을 사랑합니다""",1
ynat-v1_train_00040_ev,"후쿠시마 원전 사고, 피폭 노동자 증언으로 드러난 은폐와 속임수의 실체",6
ynat-v1_train_00043_ev,"한국인 유전체 분석, 북방 기원 밝혀: 5천년 전 한반도에서 자생적으로 형성된 민족",0
ynat-v1_train_00051_ev,근육 성장의 비밀 해독: 과학자들이 근육 조직 생성에 필수적인 핵심 요소 발견,4
ynat-v1_train_00056_ev,"리비아 내전 악화, 국제적 확산 우려 고조… 아랍연맹 긴급회의 개최",6
ynat-v1_train_00060_ev,"공룡, 파충류보다 조류와 더 가까운 친척: 타조, 매와 공통 조상 공유",0
ynat-v1_train_00061_ev,"대한항공, 우리카드 꺾고 3연승 질주…GS칼텍스와 함께 1라운드 전승으로 나란히 선두",1
ynat-v1_train_00063_ev,"나경원, 영상 선출부터 퇴장까지: 파란만장했던 1년간의 원내대표 경험",2
ynat-v1_train_00070_ev,"모바일 컴퓨팅의 미래를 조망하는 국제 학회 'ACM 모비시스 2023', 서울에서 개막",4
ynat-v1_train_00073_ev,"대한항공, 인천-바르셀로나 직항 노선 신규 취항... 유럽 여행객 편의 증진 및 관광 활성화 기대",5
ynat-v1_train_00081_ev,"성산일출봉 주차장, 평소보다 한산한 모습",0
ynat-v1_train_00085_ev,"네이버, 모바일 연예판에 AI 기반 콘텐츠 추천 시스템 도입: 사용자 맞춤형 뉴스 및 정보 제공",4
ynat-v1_train_00093_ev,"문재인 대통령, 호주 총리와 축구 평가전 1대1 무승부 결과 축하하며 양국 우호 증진",1
ynat-v1_train_00099_ev,"북한, 무수단 미사일 발사 성공 여부는 대기권 재진입 기술 확보에 달렸다",6
ynat-v1_train_00100_ev,"북한, 서방에 백두산 공동 연구 먼저 제안하며 과학 외교 적극 활용",6
ynat-v1_train_00104_ev,"박기원 감독, 승리에도 침통…팀 엔진 꺼진 듯한 분위기",1
ynat-v1_train_00117_ev,"봄바람 맞으며 떠나기 좋은 어촌 마을, 해수부가 추천하는 20곳 체험 여행지",0
ynat-v1_train_00118_ev,"러시아 우주로켓, 낙뢰에도 꿋꿋이 탑재 위성 정상궤도 진입 성공",6
ynat-v1_train_00119_ev,"게시판 인터넷신문위원회, 언론 분쟁 대처 교육 실시: 위기 상황 대응 능력 강화 및 윤리 의식 고취",3
ynat-v1_train_00140_ev,"무등산 정상, 올해 첫 얼음 관찰... 광주지역 본격적인 추위 시작 알려",0
ynat-v1_train_00143_ev,"한미일 안보 협력 균열 우려 속, 지소미아 종료 8일 앞두고 文대통령 압박 속 고심 깊어져",2
ynat-v1_train_00144_ev,"더 플라자, 스타 셰프 4인의 미식 향연 선사…4개 레스토랑 동시 오픈",0
ynat-v1_train_00145_ev,"우리은행 박혜진, 3억원 연봉으로 2년 연속 여자프로농구 연봉 퀸 등극",1
ynat-v1_train_00148_ev,"삼성 빅스비, ""나, 시리보다 낫다"" 세로드립 도발로 경쟁 심화",4
ynat-v1_train_00150_ev,"11월 소비 심리 잡아라: 유통업계, 역대급 할인 경쟁으로 '지갑 열기' 총력전",5
ynat-v1_train_00162_ev,"북한 당대회 4일 만에 외신 취재 제한적 허용… 김정은 위원장 취임 발표, 국제사회 주목",2
ynat-v1_train_00164_ev,"도쿄 주택가 공원 연못에서 토막 시신 발견: 경찰, 살인 사건으로 추정하고 수사 착수",6
ynat-v1_train_00165_ev,"홍콩 시위 참여 여성, 경찰서에서 강제 알몸 수색 당해: 인권 침해 논란 격화",6
ynat-v1_train_00166_ev,"삼성, 세계 최초 후면 쿼드 카메라 탑재 갤럭시 A9 공개: 혁신적인 카메라 시스템으로 모바일 사진 촬영의 새로운 기준 제시",4
ynat-v1_train_00173_ev,"홍남기 미래창조과학부 1차관, 서울혁신센터 등 방문: 벤처·스타트업 지원 현황 점검 및 혁신 성장 전략 논의",3
ynat-v1_train_00175_ev,"북한 연계 사이버 공격 집단, 세계 은행들 노려 1천억 달러 규모 탈취 시도: 국제 공조 수사 본격화",6
ynat-v1_train_00176_ev,"북한 발사체, 미일 당국자 긴급 통화…한미일 협력 강화 및 대응 방안 논의",2
ynat-v1_train_00182_ev,"포천아트밸리, 45m 절벽 배경으로 펼쳐지는 웅장한 야간 공중쇼",0
ynat-v1_train_00183_ev,"탈북민 봉사단, 연천서 통일 염원 담은 벽화 작업 펼쳐",3
ynat-v1_train_00185_ev,"금융발전심의회, 전체회의 개최: 주요 금융 현안 논의 및 정책 방향 설정",5
ynat-v1_train_00186_ev,"KB증권, 농심 4분기 라면 부문 실적 개선에 힘입어 목표주가 상향 조정",5
ynat-v1_train_00189_ev,"400년 전 일본으로 건너가 도자기 기술을 전파한 조선 최초의 여성 도공, 백파선의 이야기",0
ynat-v1_train_00193_ev,"구글, 3세대 크롬캐스트 국내 출시… 신세계아이앤씨 단독 판매",4
ynat-v1_train_00194_ev,"정재권 전 한겨레신문 논설위원, 서울자유시민대학 초대 학장에 선임",3
ynat-v1_train_00201_ev,빛으로 구동되는 나노와이어 트랜지스터: 혁신적인 에너지 효율성을 위한 길을 열다,4
ynat-v1_train_00207_ev,"故 문중원 기수, 정부 대책 촉구하며 청와대 인근까지 상여 행진",3
ynat-v1_train_00208_ev,"새누리당, 상임전국위 소집으로 내분 폭발… '당 혁신' vs '현 지도부' 충돌 예고, 전국위는 어떤 기구인가",2
ynat-v1_train_00211_ev,"한국 남자농구, 월드컵 본선 진출 청신호…아시아 예선서 중국 꺾고 승리",1
ynat-v1_train_00212_ev,"안철수, 장애인 정책 발표: 구체적인 지원 방안과 사회 참여 확대 계획 공개",2
ynat-v1_train_00213_ev,"김학범 감독, 아시안게임 키르기스스탄전 앞두고 자가격리 선택…'스스로 만든 숙제' 풀 수 있을까",1
ynat-v1_train_00220_ev,"삼성, 2분기 세계 스마트폰 시장 점유율 1위 굳건히 지켜…하지만 중국 업체들의 거센 추격에 긴장감 고조",4
ynat-v1_train_00223_ev,"카카오미니 예판, 38분 만에 전량 매진…서버 과부하로 접속 장애 속출",4
ynat-v1_train_00224_ev,"민주당, 누리과정 예산 확보 대신 법인세 감면 카드 만지다",2
ynat-v1_train_00227_ev,"3차 추경, 청년 디지털 일자리 사업 민간 채용 저조: 목표 대비 11% 달성에 그쳐",3
ynat-v1_train_00229_ev,"보령시, 시간선택제 공무원 3명 채용: 유연근무 선호하는 시민들에게 새로운 기회",3
ynat-v1_train_00230_ev,"류현진, FA 랭킹 7위에 올랐지만 막판 부진으로 계약 규모 및 행선지에 대한 의문 증폭",1
ynat-v1_train_00232_ev,"충북, 찜통더위 이어져 주말까지 폭염 지속 예보",0
ynat-v1_train_00235_ev,"불확실성 속에서도 꿋꿋이 살아남는 법: 새로운 책, '답이 보이지 않는 상황을 견디는 힘' 출간",0
ynat-v1_train_00242_ev,"배구 남자 대표팀 임도헌 감독, 여자 대표팀 스테파노 라바리니 감독, 보령에서 짧은 상견례 갖다",1
ynat-v1_train_00251_ev,"삼성, 애플, LG, 구글, 가을 스마트폰 시장 주도권 경쟁 본격화",4
ynat-v1_train_00253_ev,"미국 주도, 폴란드서 이란 겨냥 60개국 이상 참여한 중동 문제 회의 개최",6
ynat-v1_train_00254_ev,"네이버, 인공지능 기반 AI 콜 공개… 식당 예약 전화 자동 응대",4
ynat-v1_train_00255_ev,"봄비 맞아 피어나는 꽃망울, 생명의 움트임 알리다",0
ynat-v1_train_00259_ev,"KT, 인공지능 기술 활용한 '목소리 찾기 프로젝트'로 잃어버린 목소리 되찾아 드립니다",4
ynat-v1_train_00260_ev,"아이폰 11 프로, 카메라 성능 '프로'답게 놀라워: 기대 이상의 뛰어난 화질과 기능 경험",4
ynat-v1_train_00262_ev,"국립민속박물관, 아카이브 구축 과정 엿볼 수 있는 특별 전시 개최",0
ynat-v1_train_00263_ev,"임도헌 감독, 젊은 선수들의 자신감 고취 시키며 내년 1월 시즌 본격 경쟁 예고",1
ynat-v1_train_00265_ev,39광년 떨어진 태양계에서 지구 크기 행성 3개 발견: 생명체 존재 가능성 탐구,4
ynat-v1_train_00269_ev,"차범근과 손흥민, 25와 8 그리고 아홉수: 레전드를 잇는 두 스타의 놀라운 공통점",1
ynat-v1_train_00270_ev,"손학규, 신년사 통해 다당제·합의제 기반 정치 실현 약속하며 희망 메시지 전달",2
ynat-v1_train_00271_ev,"아프리카 지도자들, 노벨평화상 수상 소식에 환영 쇄도: 평화와 민주주의 위한 헌신에 대한 찬사",6
ynat-v1_train_00272_ev,"설날 민심, 야권에 희망과 경고 동시에… '정권교체 열망' vs '자만 금물' 쓴소리",2
ynat-v1_train_00273_ev,"위안부 피해자의 아픔을 그림으로 승화시킨 화가, 자신의 이야기를 전하다",0
ynat-v1_train_00277_ev,"NHN엔터테인먼트, 2분기 영업이익 149억원 기록하며 전년 동기 대비 50% 증가",5
ynat-v1_train_00279_ev,"최지만, 시즌 첫 3루타 폭발 후 종아리 통증으로 교체...경기 중 부상 악재",1
ynat-v1_train_00281_ev,"춘천MBC '나이야가라', 제58회 한국방송대상 작품상 영예 안아",0
ynat-v1_train_00282_ev,"첼시 미드필더 은골로 캉테, AS로마와의 경기 출전 여부는 본인이 결정할 듯: 콘테 감독",1
ynat-v1_train_00283_ev,"부산국제코미디페스티벌, 웃음과 재미로 가득 채울 준비 완료",0
ynat-v1_train_00285_ev,"드랙퀸의 화려함과 위트 넘치는 연기가 펼쳐지는 조지 맥브라이드의 전설, 다음 달 무대에 오른다",0
ynat-v1_train_00286_ev,이스라엘 역사의 희비극을 말하는 한 마리 말: 고대 유물 발굴로 드러난 전쟁과 평화의 흔적,6
ynat-v1_train_00288_ev,"천재교육 등 5개 출판사, 제38회 한국출판학회상 수상 영예",0
ynat-v1_train_00289_ev,"이인제, 충남지사 출마 선언하며 ""젊은 세대에게 희망 주는 충청 만들겠다""",2
ynat-v1_train_00292_ev,"네이버뮤직, 바이브와 통합하며 서비스 종료... 내년부터 바이브 이용",4
ynat-v1_train_00294_ev,"스페인, 11번째 연속 월드컵 본선 진출 확정…이탈리아는 플레이오프로 밀려나",1
ynat-v1_train_00295_ev,"유럽 혹한, 난민들 폐렴·저체온증으로 고통…추위 속 피해 속출",6
ynat-v1_train_00300_ev,"김정은 탑승 추정, 북한 열차 중국 단둥 통과…60시간 넘는 장거리 여정 시작",2
ynat-v1_train_00301_ev,"아시안게임 응원석 가득 채운 하나된 함성, 벤치에선 선수들 향한 우정의 미소 빛나",1
