id,text,target
gemini-00076,"**네이버, 웹툰·웹소설 플랫폼 글로벌 진출 본격화…K-콘텐츠 열풍 이어갈까?**",5
gemini-00077,"**LG전자, 차세대 OLED TV 공개…화질·디자인·기능 모두 업그레이드**",5
gemini-00078,"**쿠팡, 11번가, 티몬…추석 맞이 할인 경쟁…소비자 지갑 열어라**",5
gemini-00079,"**LG전자, 차세대 스마트폰 출시…카메라 성능 및 디자인 차별화**",5
gemini-00080,"**카카오뱅크, 소상공인 대상 금융 지원 강화…경기 활성화 노력**",5
gemini-00081,"**롯데백화점, MZ세대 공략…팝업스토어 운영 확대**",5
gemini-00082,"**대우건설, 'e편한세상' 브랜드 인지도 상승…분양시장 강세**",5
gemini-00083,"**코스피 지수, 2,900 돌파…금리 인상 우려에도 상승세 지속**",5
gemini-00084,"**KT, 기업용 통신 서비스 강화…디지털 전환 지원**",5
gemini-00085,"**GS칼텍스, 유가 급등에도 정유 사업 호황…실적 개선 기대**",5
gemini-00086,"**미래에셋증권, 삼성전자 목표주가 상향 조정…반도체 수요 증가 예상**",5
gemini-00087,**12월 연말 특수 맞이…백화점·면세점 할인 행사 경쟁 치열**,5
gemini-00088,"**펀드 시장, 금리 인상 우려 속에 안정적인 채권형 펀드 인기**",5
gemini-00089,"**카카오뱅크, 서울 강남에 첫 번째 오프라인 지점 개설…디지털뱅킹 강화**",5
gemini-00090,"**카카오페이, 금융 플랫폼 강화… 증권·보험 사업 진출 본격화**",5
gemini-00091,"**쿠팡, 새벽배송 서비스 확대… 전국 90% 지역 커버**",5
gemini-00092,"**CJ대한통운, 택배 배송료 인상…물류비 상승 부담 전가**",5
gemini-00093,"**롯데백화점, 연말 특수 기대…고객 유치 위한 마케팅 강화**",5
gemini-00094,**5월 황금연휴 앞두고 여행·레저 업계 특가 상품 경쟁 치열**,5
gemini-00095,"**펀드 시장, 변동성 확대…전문가들 ""분산 투자 필수"" 강조**",5
gemini-00096,"**KT, 5G 서비스 확대…경쟁사와 차별화 전략 강화**",5
gemini-00097,"**GS칼텍스, 유가 상승…올해 영업이익 급증 전망**",5
gemini-00098,"**카카오뱅크, 1000만 고객 돌파…금융 시장 지각변동 예고**",5
gemini-00099,"**삼성생명, 보험 상품 개편…고객 맞춤형 서비스 제공**",5
gemini-00100,"**CJ대한통운, 물류센터 증설…e커머스 시장 성장에 대응**",5
gemini-00101,**국제유가 급등에 에너지 업계 비상…석유화학 업체 실적 악화 우려**,5
gemini-00102,"**인천공항, 코로나19 이후 여객 수 회복세…항공업계 활황 기대**",5
gemini-00103,"**'K팝' 열풍 지속…엔터테인먼트 업계, 글로벌 시장 공략 가속화**",5
gemini-00104,"**'챗GPT' 열풍…인공지능 기술 발전, 미래 사회 변화 예고**",5
gemini-00105,"**카카오뱅크, IPO 시장 기대감 높아…증권사 목표주가 엇갈려**",5
gemini-00106,**국제 유가 급등…원자재 가격 상승 압력 커져**,5
gemini-00107,"**코스피 시장, 외국인 투자 유입 지속…기업 실적 개선 기대감 높아**",5
gemini-00108,"**거래소, ETF 상장 확대…투자 접근성 강화 및 다양한 상품 제공**",5
gemini-00109,"대한항공, 겨울 성수기 앞두고 해외 노선 확대…여행객 증가 예상",5
gemini-00110,"서울시, 미세먼지 저감 대책 발표…친환경 교통 정책 강화",5
gemini-00111,"**금리 인상에도 불구, 부동산 시장 열기 지속…강남 지역 10억 이상 매물 품귀 현상**",5
gemini-00112,"**SK텔레콤, 5G 기반 스마트팩토리 구축… 제조업 혁신 가속화**",5
gemini-00113,"**대한항공, 항공 운송 서비스 강화… 국제선 노선 확대 및 서비스 개선**",5
gemini-00114,**대규모 개발 사업 추진…부동산 시장 활황 기대**,5
gemini-00115,**ESG 경영 확산…기업들의 지속가능한 성장 전략 주목**,5
gemini-00116,"**제주항공, 신규 노선 확대…동남아시아 여행객 증가세 타고**",5
gemini-00117,**코로나19 이후 여행업계 회복세…국내 여행객 증가 추세**,5
gemini-00118,"넥슨, 신작 모바일 게임 출시…글로벌 시장 공략 본격화",5
gemini-00119,"**금융 당국, 가계 부채 관리 강화…주택담보대출 규제 강화**",5
gemini-00120,"**엔터테인먼트 업계, 팬덤 경제 활성화…아이돌 그룹 팬클럽 수익 증가**",5
gemini-00121,"**코리아나 화장품, 뷰티 트렌드 선도… 친환경 화장품 출시 및 해외 진출 확대**",5
gemini-00122,"**부동산 시장 침체 지속… 주택 매매 거래량 감소… 전문가 ""하반기 회복 가능성 미지수""**",5
gemini-00123,"**""10월 부동산 시장, 거래량 감소에도 불구하고 가격 하락세는 멈춰…전문가 의견 엇갈려""**",5
gemini-00124,"**네이버, 인공지능 기반 신규 서비스 출시…디지털 전환 가속화**",5
gemini-00125,"**배달의 민족, 서비스 확장…플랫폼 독과점 논란**",5
gemini-00126,"**카카오뱅크, 신규 대출 상품 출시…금리 인하 경쟁 가세**",5
gemini-00127,"**신세계그룹, 온라인 사업 강화…SSG닷컴 투자 확대**",5
gemini-00128,"**스타벅스, 겨울 시즌 신메뉴 출시…음료 시장 경쟁 가열**",5
gemini-00129,"**CJ올리브영, 4분기 매출 성장세 지속…온라인 사업 확장 효과**",5
gemini-00130,"**""AI 기술 접목""…롯데백화점, 차세대 쇼핑 경험 선보여**",5
gemini-00131,"**한화생명, 보험료 인상 예고…경쟁사들도 동참할 듯**",5
gemini-00132,"**""ESG 경영 확대""…삼성전자, 친환경 제품 출시 가속화**",5
gemini-00133,"**""디지털 전환 가속화""…네이버, 새로운 플랫폼 서비스 출시 예정**",5
gemini-00134,"**""수출 증가세 지속""…한국 경제, 성장세 유지할 전망**",5
