ID,text,target
gemini-00027,"기후변화 심각성 경고, 지구 온난화 문제 해결 위한 국제 협력 강화",4
gemini-00028,"SKT, 5G 기반 스마트팩토리 사업 본격화",4
gemini-00029,"중국, 자율주행차량 상용화 시대 본격화",4
gemini-00030,"국내 연구진, 차세대 배터리 기술 개발 성공",4
gemini-00031,‘NFT 열풍’ 이어질까… 국내 게임업체 NFT 도입 본격화,4
gemini-00032,"코로나19 백신 부스터샷 접종률 저조… 정부, 추가 대책 마련",4
gemini-00033,"김포공항, 새롭게 단장… 이용객 편의 증진",4
gemini-00034,국제유가 급등… 에너지 가격 인상 불가피,4
gemini-00035,'챗GPT' 열풍… AI 기술 발전 속도 더욱 빨라질 전망,4
gemini-00036,"""서울시, 2024년까지 전 지역 5G 네트워크 구축 목표 발표""",4
gemini-00037,"""인공지능 기반 암 진단 시스템, 정확도 95% 달성""",4
gemini-00038,"국내 스타트업, 혁신적인 기술로 글로벌 시장 진출 가속화",4
gemini-00039,“AI 로봇이 우리 일자리를 빼앗을까?”… 전문가들 우려,4
gemini-00040,"김 교수팀, 암세포만 골라 죽이는 신약 개발 성공",4
gemini-00041,"롯데월드, 첨단 VR 체험 시설 도입… 관광객 유치 경쟁 심화",4
gemini-00042,"카카오뱅크, 금융 서비스 확대… 시중은행과 경쟁 본격화",4
gemini-00043,"중국, 인공지능 기술 개발에 박차… 세계 시장 주도 노린다",4
gemini-00044,"지구온난화 심각… 해수면 상승, 기후변화 위기 심화",4
gemini-00045,스마트팩토리 도입 확산… 제조업 경쟁력 강화 기대,4
gemini-00046,"챗GPT 개발사 오픈AI, 인공지능 윤리 규범 발표",4
gemini-00047,"2024년 총선 앞두고 여야 정치권, 뜨거운 공방전 예고",4
gemini-00048,"국내 코스닥 시장, 급격한 변동성 속에 투자자 불안감 확산",4
gemini-00049,"대규모 해킹 사건 발생, 개인정보 유출 우려 커져",4
gemini-00050,"서울시, 미세먼지 저감 대책 발표… 친환경 정책 강화",4
gemini-00051,"'MZ세대' 소비 트렌드 변화, 기업 마케팅 전략에도 영향 미쳐",4
gemini-00052,"서울시, 택시 합승 서비스 도입 검토…카풀 논란 재점화",4
gemini-00053,"대한항공, 싱가포르 항공과 손잡고 동남아 노선 확장",4
gemini-00054,"국내 최초 5G 상용화 서비스, KT가 선보인다",4
gemini-00055,"유럽연합, 2030년까지 탄소 배출량 55% 감축 목표 발표",4
gemini-00056,전국 대학생 대상 창업 경진대회 개최,4
gemini-00057,"코로나19 백신 접종 확대, 일상 회복 기대감 고조",4
gemini-00058,금융 시장 불안 지속… 주식 시장 혼조세,4
gemini-00059,"""K팝"" 열풍 지속, 블랙핑크 월드 투어 티켓 전석 매진",4
gemini-00060,"쿠팡, 1시간 배송 서비스 확대… 전국 100개 지역으로 확장",4
gemini-00061,"LG전자, 차세대 폴더블폰 'LG 롤리' 공개… 혁신적인 디자인 선보여",4
gemini-00062,"세계 최초, 뇌파로 조종하는 로봇 팔 개발 성공",4
gemini-00063,코로나19 백신 개발 경쟁 심화… 국내 제약회사도 개발 박차,4
gemini-00064,"서울 강남, 고층 건물 붕괴 위험… 안전 점검 강화 촉구",4
gemini-00065,"""달 탐사 경쟁"" 한국형 달 궤도선 '다누리', 임무 성공 가능성 높아",4
gemini-00066,"""전기차 시대"" 테슬라, 배터리 생산량 확대… 경쟁 심화",4
gemini-00067,"국제우주정거장, 새로운 우주탐사 임무 시작",4
gemini-00068,"SK텔레콤, 5G 시대 맞춰 AR/VR 콘텐츠 강화",4
gemini-00069,"전 세계 폭염 속, 극지방 빙하 빠르게 녹고 있다",4
gemini-00070,"한국 과학자, 새로운 암 치료법 개발",4
gemini-00071,"인공지능, 인간의 창의성 넘어설 수 있을까",4
gemini-00072,"김 작가 신작 소설, 출간 전부터 독자들 사이에서 화제",4
gemini-00073,"""챗GPT, 학교 과제 대필 논란… 교육계 ""규제 필요성"" 제기""",4
gemini-00074,"""챗GPT, 인공지능 시대 열었다"" 전문가들 찬반 논쟁",4
gemini-00075,"""AI 로봇, 간호사 부족 해결책 될까?"" 논란",4
gemini-00076,"대구, 첨단 로봇 산업 육성 위한 투자 유치 박차",4
gemini-00077,"""메타버스, 미래 교육의 혁신"" 교육 현장에 VR/AR 도입 확산",4
gemini-00078,"""ESG 경영, 기업의 필수"" 국내 기업들 ESG 경영 도입 가속화",4
gemini-00079,"""미래 자동차는 전기차"" 현대차, 전기차 라인업 확대 계획 발표",4
gemini-00080,"국제 과학자팀, 화성 표면에서 액체 상태의 물 발견",4
gemini-00081,"""블록체인 기술, 탈중앙화 금융 시대 열다"", 전문가 분석",4
gemini-00082,"서울시, 2023년까지 모든 버스 정류장에 Wi-Fi 설치 완료",4
gemini-00083,"미국, 사이버 공격 방어 시스템 강화… 국제 협력 강조",4
gemini-00084,"""인공지능 윤리, 국제 협력 시급하다"" 전문가들 한 목소리",4
gemini-00085,"""게임 중독은 질병"" 논란… WHO 분류 기준에 대한 의견 분분",4
gemini-00086,"미국, 우주탐사 계획 발표… 달 유인 탐사 재개",4
gemini-00087,"서울시, 도시 재생 사업 본격 추진… 낙후 지역 개발 박차",4
gemini-00088,"""기후변화, 인류 생존 위협"" UN 보고서 경고",4
gemini-00089,"""미래 교육은 인공지능과 함께"" 교육 전문가들 강조",4
gemini-00090,"김포공항, 드론택시 시범 운영 시작",4
gemini-00091,"지구온난화로 인한 해수면 상승, 2100년까지 1미터 예상",4
gemini-00092,"서울시, 2023년 겨울철 대비 에너지 절약 캠페인 시행",4
gemini-00093,"""LG전자, '롤러블폰' 출시 예정… 새로운 스마트폰 시대 개막?""",4
gemini-00094,"""미국 대선, 트럼프 vs 바이든… AI 기술 활용 선거운동 눈길""",4
gemini-00095,"""서울시, '스마트시티' 구축 본격화… 첨단 기술 도입으로 도시 변화 예고""",4
gemini-00096,"""게임업계, '메타버스' 열풍… 현실과 가상 세계 경계 허물다""",4
gemini-00097,"""기후변화 심각성 커지자… '친환경 에너지' 개발 경쟁 가속화""",4
gemini-00098,"서울시, 폭염 대비 '쿨맵' 10만 개 무료 배포",4
gemini-00099,"'한강변 재개발' 논란 가열, 시민단체 반발 거세",4
gemini-00100,"롯데월드, VR 체험존 확대… 미래형 놀이공원 도약",4
gemini-00101,"""챗GPT 넘어선다"" 네이버, 초거대 AI '하이퍼클로바X' 공개",4
gemini-00102,김포공항 활주로 확장 공사 시작… 항공편 증가 대비,4
gemini-00103,"""미세먼지 원인 규명"" 서울대 연구팀, 획기적인 실험 결과 발표",4
gemini-00104,"넷플릭스, 한국 드라마 '오징어 게임' 시즌2 제작 확정",4
gemini-00105,"""AI가 만든 예술"" 국립현대미술관, 특별 전시회 개최",4
gemini-00106,"LG전자, 차세대 OLED TV 출시 예정",4
gemini-00107,'K팝 열풍' 지속될까? BTS 월드투어 성공적 마무리,4
gemini-00108,"제주도, 해상풍력 발전소 건설 추진…환경 논란 예상",4
gemini-00109,"서울시, 대중교통 이용 편의 증진 위한 '스마트 카드' 도입",4
gemini-00110,"""미세먼지, 이제는 예측한다""… 기상청, 인공지능 활용 미세먼지 예보 시스템 구축",4
gemini-00111,"""게임 속 세상, 현실로""… VR·AR 기술, 엔터테인먼트 산업 혁신 이끌어",4
gemini-00112,"""미래의 농업, 스마트팜으로""… 농촌진흥청, 스마트팜 기술 개발 박차",4
gemini-00113,"""의료 분야에도 AI 바람""… 인공지능, 질병 진단 및 치료 효율성 높여",4
gemini-00114,"서울시, 2023년 도시재생 사업 100개 선정",4
gemini-00115,"카카오, 새로운 모바일 앱 출시… 사용자 편의성 강화",4
gemini-00116,"""AI가 쓴 시, 감동적이야!""… 인공지능 시대, 예술의 영역까지 확장",4
gemini-00117,"""내 몸은 내가 지킨다""… 개인 맞춤형 건강 관리 서비스 인기",4
gemini-00118,전 세계 해외여행객 증가… 항공권·숙박료 폭등,4
gemini-00119,"""미래는 지금부터 준비해야""… 4차 산업혁명 시대, 인재 양성 중요성 부각",4
gemini-00120,"""미래는 5G"" SK텔레콤, 차세대 통신 기술 선점 위한 투자 확대",4
gemini-00121,"""인공지능, 새로운 시대를 열다""  AI 기반 스마트팩토리 구축 확산",4
gemini-00122,"""가상현실의 미래""  메타버스 플랫폼 개발 경쟁 심화",4
gemini-00123,"""우주 시대의 서막""  한국형 우주 발사체 누리호 2차 발사 성공",4
gemini-00124,"코로나19 이후, 비대면 서비스 이용 증가… 온라인 쇼핑 성장세 지속",4
gemini-00125,"국제 유가 급등… 휘발유 가격 상승, 소비자 부담 가중",4
gemini-00126,"미국, 중국 반도체 장비 수출 규제 강화",4
gemini-00127,"한국, 우주탐사 프로젝트 본격화…달 탐사선 발사 계획 발표",4
gemini-00128,"""카카오뱅크, 신용대출 금리 인하… """,4
gemini-00129,"""제주도, 관광객 감소로 어려움 겪어… """,4
gemini-00130,"""NFT 시장, 새로운 투자처로 떠올라… 거품 논란 여전""",4
gemini-00131,"현대차, 전기차 시장 공략 강화… 아이오닉 7 출시 예정",4
gemini-00132,"'포켓몬 GO' 제작사, 증강현실 게임 '해리포터: 마법사 연합' 출시",4
gemini-00133,"유튜브, '슈퍼챗' 기능 도입…크리에이터 수익 창출 강화",4
gemini-00134,"인스타그램, 사용자 맞춤형 콘텐츠 추천 기능 강화",4
gemini-00135,'블랙핑크' 월드투어 개최…전 세계 팬들 열광,4
gemini-00136,"""AI 기반 스마트홈 시스템, 보안 우려 제기""",4
gemini-00137,"""KTX 운행 중단 사고, 원인 규명에 초점""",4
gemini-00138,"""미국, 우주탐사 프로그램 예산 대폭 증액""",4
gemini-00139,"롯데, 2023년까지 온라인 사업 매출 2배 목표",4
gemini-00140,"인공지능 활용, 농업 생산성 혁신…스마트팜 시대 도래",4
gemini-00141,"페이스북, 가짜 뉴스 확산 방지 위한 새로운 알고리즘 도입",4
gemini-00142,"챗GPT, 교육 현장에 도입… 학습 효과 증진 기대",4
gemini-00143,"국내 증시, 1000포인트 돌파… IT·제약株 강세",4
gemini-00144,"서울시, 다음 달부터 모든 시내버스 무료 탑승 시행",4
gemini-00145,"이탈리아, 극심한 폭염으로 산불 발생… 피해 확산 우려",4
gemini-00146,"미래에셋증권, 해외 주식 투자자 위한 온라인 플랫폼 개설",4
gemini-00147,"""AI 챗봇, 개인정보 보호 우려 커"" 전문가 지적",4
gemini-00148,"서울 강남, 10억 이하 아파트 찾기 '하늘의 별따기'",4
gemini-00149,"""내년 상반기, 금리 인상 가능성 높아"", 전문가 전망",4
gemini-00150,"""한국, 세계 최초 6G 상용화 목표"", 정부 발표",4
gemini-00151,"전국 대학교, 2024학년도 입시 일정 발표",4
gemini-00152,"미국 연준, 금리 인상 속도 조절 시사…경기 침체 우려",4
gemini-00153,"K팝 아이돌 그룹, 북미 투어 성황리에 마무리",4
gemini-00154,"롯데마트, 온라인 배송 서비스 강화… 당일 배송 시스템 도입",4
gemini-00155,"""개인정보 보호 강화"" 정부, 빅데이터 활용 규제 강화 방침",4
gemini-00156,"대형마트, 온라인 판매 확대… 오프라인 매장 축소 추세",4
gemini-00157,"챗GPT, 인공지능 기술 발전의 새로운 지평 열다… 윤리적 문제 제기",4
gemini-00158,"美 항공우주국 NASA, 화성 탐사 로버 '퍼서비어런스' 새로운 발견",4
gemini-00159,"""가상현실은 미래다!""… VR 게임 시장, 급성장세",4
gemini-00160,"국내 최초 우주인 배출 프로젝트, 2024년 발사 목표로 본격 추진",4
gemini-00161,'MZ세대' 겨냥한 신개념 편의점 등장… 24시간 무인 운영,4
gemini-00162,"태양광 발전 시스템, 가격 경쟁력 확보… 에너지 전환 가속화",4
gemini-00163,"카카오페이, 간편결제 시장 장악 노린다",4
gemini-00164,"""AI 로봇이 병원 접수부터 진료까지"", 서울대병원, 혁신 시스템 도입",4
gemini-00165,"""우주여행 시대가 온다"", 한국항공우주연구원, 달 탐사선 개발 박차",4
gemini-00166,"미국, 중국과의 무역 전쟁 심화… 반도체 산업 타격 우려",4
gemini-00167,"""가짜 뉴스와의 전쟁"", 페이스북, 인공지능 활용 강화",4
gemini-00168,"카카오페이, ""카카오톡 선물하기"" 기능 확대… 더 다양한 상품 선보여",4
gemini-00169,"""제주도, 해외 관광객 유치 목표 달성… 10월 관광객 수 역대 최고 기록""",4
gemini-00170,"""국내 게임 시장, 모바일 게임 매출 성장세 지속… PC 게임 시장은 정체""",4
gemini-00171,"""대한항공, 항공기 기종 변경으로 운항 효율성 증대… 연료 절감 효과 기대""",4
gemini-00172,"""SK텔레콤, 5G 서비스 확대… 스마트팩토리 및 스마트시티 구축 지원""",4
gemini-00173,"""한국, 우주 개발 분야 투자 확대… 달 탐사 프로젝트 본격 추진""",4
gemini-00174,"인공지능, 예술 분야 진출… AI 작곡가의 앨범 발매",4
gemini-00175,"핀테크 산업 성장, 금융 시장의 디지털 전환 가속화",4
gemini-00176,"미국, 대규모 사이버 공격으로 혼란… ""북한 소행 의심""",4
gemini-00177,"제주항공, 국제선 노선 확대… 동남아시아 공략 가속화",4
gemini-00178,"""AI 챗봇으로 고객 만족도 향상""… 현대자동차, 고객센터 운영 방식 변화",4
gemini-00179,'블록체인 기반 디지털 자산 플랫폼' 출시… 금융 시장 판도 변화 예고,4
gemini-00180,"KT, 5G 통신망 전국 확대… 초고속 인터넷 시대 본격 개막",4
gemini-00181,"서울대 연구팀, 암세포 성장 억제하는 새로운 항암제 개발",4
gemini-00182,"""AI 챗봇, 고객센터 업무 효율 20% 향상"", SK텔레콤 발표",4
gemini-00183,"""기후 변화, 농업 생산성 저하… 식량 안보 위협"", 국제기구 경고",4
gemini-00184,"'쿠팡' 새벽배송, 서울 전역 확대… 경쟁 업체들과 치열한 경쟁 예상",4
gemini-00185,"""기후변화 대응, 탄소중립 목표 달성 위한 노력 가속화""",4
gemini-00186,"미국, 한국산 전기차에 대한 보조금 지급 규정 강화",4
gemini-00187,"기후변화, 극심한 폭염과 가뭄 발생 우려",4
gemini-00188,"카카오페이, 금융 서비스 강화… 증권사 인수 추진",4
gemini-00189,"대한항공, 항공기 부품 국산화율 높여 경쟁력 강화",4
gemini-00190,"정부, 2030년까지 디지털 전환 완료 목표… 지원책 강화",4
gemini-00191,"""AI, 인간의 일자리를 빼앗을까?""… 전문가들 엇갈린 전망",4
gemini-00192,"SK하이닉스, 낸드플래시 생산량 증가… 시장 점유율 확대",4
gemini-00193,"""메타버스, 미래 산업의 핵심"" … 게임, 교육, 쇼핑 등 다양한 분야 접목",4
gemini-00194,'인공지능과 윤리' 주제로 국제 컨퍼런스 개최,4
gemini-00195,"""인공지능, 10년 안에 모든 직업의 50% 대체 가능"", 전문가 경고",4
gemini-00196,"""AI가 나를 감시한다?""… 개인정보 보호 논란",4
gemini-00197,"""챗GPT, 새로운 검색 엔진 시대 열까?""… 구글·네이버 긴장",4
gemini-00198,"""미래는 로봇과 함께?""… 로봇 산업 성장세 지속",4
gemini-00199,"SK하이닉스, 차세대 D램 기술 개발로 반도체 시장 주도권 강화",4
gemini-00200,"제주도, 친환경 에너지 자립섬 목표… 풍력 발전 시설 확대",4
gemini-00201,"대한항공, 새로운 기내식 서비스 도입… 승객 만족도 향상 기대",4
gemini-00202,전 세계적인 기후 변화… 극심한 이상 기온 현상 지속,4
gemini-00203,"""챗GPT, 한국어 능력 평가 시험 '토익' 만점 달성""",4
gemini-00204,"""인천공항, '스마트 보딩 시스템' 도입… 여행 편의 증대""",4
gemini-00205,"""한국 사회, 젠더 갈등 심화… 대화와 소통 필요""",4
gemini-00206,"이탈리아, 유럽 최대 규모 태양광 발전소 건설",4
gemini-00207,"""가상현실, 교육의 미래를 열다"" VR 기반 교육 콘텐츠 개발 활발",4
gemini-00208,"카카오뱅크, 금융권 최초로 AI 상담 서비스 도입",4
gemini-00209,"""미래 자동차의 혁신"" 현대차, 자율주행 기술 공개",4
gemini-00210,"**대한항공, 친환경 항공기 도입 본격화… 탄소 배출 감축 노력 가속화**",4
gemini-00211,"**카카오, '챗GPT'와 유사한 인공지능 챗봇 '카카오톡 AI' 공개… 사용자 반응 뜨거워**",4
gemini-00212,"**미국 항공우주국(NASA), 2025년 달 착륙 목표로 유인 우주선 아르테미스 3호 발사 준비 완료**",4
