id,text,target
gemini-00063,"이라크 총선, 시아파 정당 승리…정치 불안 지속될 듯, 6",13
gemini-00064,"윤석열 검찰총장, 징계위원회 출석 거부…정치적 갈등 심화, 2",13
gemini-00065,"美 중간선거, 공화당 승리 가능성 높아…경제 정책 변화 예상, 5",13
gemini-00066,"정부, 2024년까지 전국 스마트 도시 구축 목표 발표, 4",13
gemini-00067,"챗GPT 개발사 오픈AI, 새로운 인공지능 모델 공개…'초거대 언어 모델' 시대 도래,4",13
gemini-00068,"터키 대선, 에르도안 대통령 승리…'강력한 리더십' 유지,6",13
gemini-00069,"국회, '혐오 발언' 규제 법안 논의…'표현의 자유' vs '사회적 책임' 갈등,2",13
gemini-00070,"2023년 상반기 코스피, 1% 상승 예상… 전문가 분석, 5",13
gemini-00071,"윤석열 정부, 노동개혁 강행… 노동계 반발 거세, 2",13
gemini-00072,"한국 최초 우주발사체 누리호 2차 발사 성공,4",13
gemini-00073,"갤럭시 Z 플립5, 접히는 화면으로 새로운 차원의 경험 선사,4",13
gemini-00074,"국내 연구진, 암세포만 골라 공격하는 신약 개발 성공,4",13
gemini-00075,"코스피, 외국인 매수세 지속…3,000선 돌파 가능성 높아,5",13
gemini-00076,"카카오뱅크, 금융 서비스 확대…플랫폼 경쟁 본격화,5",13
gemini-00077,"국제 유가 급등…원유 수입 의존도 높은 한국 경제에 악영향,5",13
gemini-00078,"더불어민주당, 당 쇄신 위한 혁신위원회 구성…내년 총선 대비,2",13
gemini-00079,"서울시, 택배 배송료 인상 논의…소상공인 부담 가중 우려,5",13
gemini-00080,"코로나19 팬데믹, 비대면 서비스 성장 촉진…온라인 쇼핑 매출 급증,4",13
gemini-00081,"유럽연합, 러시아 에너지 의존도 줄이기…탈러시아화 본격 추진,5",13
gemini-00082,"SK하이닉스, 낸드플래시 생산량 늘려 시장 점유율 확대, 5",13
gemini-00083,"코로나19 여파로 온라인 쇼핑 증가세 지속…쿠팡, 배송 인력 확충, 5",13
gemini-00084,"'2023년 노벨 물리학상' 한국인 과학자 수상…블랙홀 연구 공로 인정, 4",13
gemini-00085,"폭염 속 농작물 피해 확산…정부, 긴급 지원 대책 마련, 6",13
gemini-00086,"'MZ세대' 공략하는 카드사들…캐시백·할인 혜택 강화, 5",13
gemini-00087,"탈출구 없는 기후변화…극심한 폭염과 가뭄, 6",13
gemini-00088,"노동계, 최저임금 인상 촉구…정부와 팽팽한 대치, 2",13
gemini-00089,"국내 주요 은행, 가상자산 거래소 이용 제한 움직임, **5**",13
gemini-00090,"""국민의힘, 당 대표 선거…후보 간 격돌"", 2",13
gemini-00091,"""정부, 부동산 시장 안정화 대책 발표…효과는 미지수"", 2",13
gemini-00092,"""국내 주식시장, 외국인 매수세 지속…코스피 사상 최고치 경신"", 5",13
gemini-00093,"국내 증시, 급등락 속 외국인 순매도 지속,5",13
gemini-00094,"챗GPT 열풍, 국내 IT 기업들도 AI 경쟁 가속화,4",13
gemini-00095,"정부, 가상자산 규제 강화…업계 반발 목소리 커져,5",13
gemini-00096,"美, 우크라이나에 F-16 전투기 지원 검토…러시아 긴장 고조,6",13
gemini-00097,"서울 강남, 빌딩 매매 시장 침체…공실률 증가,5",13
gemini-00098,"AI 로봇, 병원·학교 등 일상 속으로…인력 대체 논란 가열,4",13
gemini-00099,"""경제 위기는 기회다"" 尹 대통령, 혁신 성장 강조,2",13
gemini-00100,"'챗GPT' 열풍…인공지능 시대, 교육·산업 전반에 큰 변화 예고, 4",13
gemini-00101,"'기후 변화' 심각성 악화…전 세계적인 협력 및 대응책 마련 시급, 6",13
gemini-00102,"**'MZ세대' 공략하는 쿠팡,  새로운 배송 서비스 출시, 4**",13
gemini-00103,"**'우크라이나 전쟁' 1년…장기화 우려 속 국제사회 긴장 고조, 6**",13
gemini-00104,"**'가짜 뉴스' 확산 방지 위한  SNS 플랫폼의 노력, 4**",13
gemini-00105,"**'탈원전' 정책 재검토 논의 뜨거워…에너지 안보 vs 환경 논쟁, 2**",13
gemini-00106,"**'인공지능' 발전,  일자리 변화 불가피…미래 사회 대비책 마련 시급, 4**",13
gemini-00107,"싱가포르, 코로나19 봉쇄 해제… 관광객 유치 박차 가해, 6",13
gemini-00108,"국내 주요 증권사, 4분기 실적 전망 밝아…경제 회복 기대감 확산,5",13
gemini-00109,"서울시, 폭염 대비 종합 대책 발표…시민 안전 확보 최우선,2",13
gemini-00110,"이태원 참사, 정부 책임론 뜨거워…국회, 국정조사 실시, **2**",13
gemini-00111,"기후변화 심각…전 세계 극심한 기온 변화와 자연재해 발생 빈번, **4**",13
gemini-00112,"갤럭시 S23 울트라, 카메라 성능 업그레이드… 밤에도 선명한 사진 촬영 가능, 4",13
gemini-00113,"국제 유가 급등… 원자재 가격 상승에 소비자 물가 압박, 5",13
gemini-00114,"국회, 'n번방 사건' 관련 법안 통과… 디지털 성범죄 처벌 강화, 2",13
gemini-00115,"SKT, 5G 기반 스마트팩토리 솔루션 출시,4",13
gemini-00116,"현대차, 전기차 시장 공략 본격화…수소차 개발도 박차,4",13
gemini-00117,"애플, 새로운 아이폰 출시…성능 향상 및 디자인 변화,4",13
gemini-00118,"한국은행, 기준금리 동결…경제 상황 주시,5",13
gemini-00119,"원/달러 환율, 1,200원 돌파…변동성 확대,5",13
gemini-00120,"국제 유가, 공급 부족 우려로 상승세 지속,5",13
gemini-00121,"미국, 대중국 관세 부과…무역 전쟁 심화,5",13
gemini-00122,"이라크, 미국과의 갈등 심화…중동 정세 불안,6",13
gemini-00123,"홍콩 시위, 장기화…중국 정부 압박 강화,6",13
gemini-00124,"브렉시트 협상, 난항…영국 경제 불안,6",13
gemini-00125,"5G 시대, 스마트폰 카메라 성능 경쟁 더욱 치열,4",13
gemini-00126,"코스피 지수, 3,000 돌파 가능성…증시 전망 엇갈려,5",13
gemini-00127,"북한, 미사일 발사 시험 강행…국제 사회 비난 쏟아져,6",13
gemini-00128,"尹 대통령, 국민과 소통 강화…정치 개혁 약속,2",13
gemini-00129,"민주당, 당내 분열 심화…내년 총선 승리 가능성 낮아져,2",13
gemini-00130,"'인공지능 윤리' 논쟁 심화…규제 필요성 vs 기술 발전 저해 우려, 4",13
gemini-00131,"2023년 노벨상 수상자 발표… 한국 과학자, 수상 가능성은?, 6",13
gemini-00132,"전 세계 주요 기업들, ESG 경영 도입 가속화…지속가능한 성장 추구, 4",13
gemini-00133,"프랑스, 연금 개혁 시행…국민 반발 거세, 6",13
gemini-00134,"영국, 극심한 물 부족…가뭄 대비책 마련 촉구, 6",13
gemini-00135,"인도, 코로나19 변이 바이러스 확산…경계령 발령, 6",13
gemini-00136,"검찰, '대장동 개발 특혜 의혹' 수사 확대…정치권 연루 가능성 제기, 2",13
gemini-00137,"유럽연합, 탄소 배출 감축 목표 상향…기후변화 대응 강화, 6",13
gemini-00138,"5G 통신망 구축 가속화…통신사, 초고속 인터넷 서비스 경쟁, 4",13
gemini-00139,"미·중 갈등 심화…글로벌 경제 불확실성 확대, 6",13
gemini-00140,"한국판 뉴딜 정책, 100조 투자로 경제 활력 회복 노린다, **4**",13
gemini-00141,"2024년 겨울, 서울 강남에 '스마트시티' 조성…미래 도시 모델 선보인다, **4**",13
gemini-00142,"서울 강남 아파트값 하락세 지속…금리 인상 여파,5",13
gemini-00143,"중국, 코로나19 봉쇄 완화…경제 회복 기대감 고조,5",13
gemini-00144,"코스피, 외국인 매도세 지속… 2,500선 하회 위기, 5",13
gemini-00145,"유럽연합, 러시아산 석유 수입 금지… 에너지 위기 심화, 6",13
gemini-00146,"헌법재판소, 동성결혼 합법화 판결… 사회적 논쟁 재점화, 2",13
gemini-00147,"'스마트폰 중독' 심각성, 청소년 문제로 확산…전문가 ""규제 필요"" 목소리 높아, 4",13
gemini-00148,"미국, 중국 기술 견제 강화…반도체 수출 규제 확대…경제 전쟁 우려, 5",13
gemini-00149,"국회, '탄소중립' 법안 통과…기업의 친환경 노력 가속화 전망, 4",13
gemini-00150,"""네이버, 웹툰·웹소설 플랫폼 강화…글로벌 시장 진출 가속화"", 4",13
gemini-00151,"일본, 방위비 증액 논의…안보 환경 변화에 대응, 6",13
gemini-00152,"한국 과학자, 새로운 암 치료제 개발 가능성 제시,4",13
gemini-00153,"인도, 우주 개발 박차…2024년 달 착륙 목표,6",13
gemini-00154,"일본, 방위력 강화 움직임…중국 견제 본격화,6",13
gemini-00155,"한국 정부, 코로나19 방역 조치 완화…일상 회복 시동,6",13
gemini-00156,"코로나 팬데믹 이후, 온라인 교육 시장 성장세 지속, 4",13
gemini-00157,"인공지능, 의료 분야 혁신 이끌다…정확한 진단 및 치료 가능성 높여, 4",13
gemini-00158,"북한, 핵실험 강행… 국제사회의 강력한 제재 예상, 6",13
gemini-00159,"""미래는 AI가 책임진다"" 인공지능 전문가 포럼 개최, 4",13
gemini-00160,"페이스북, 개인정보 유출 사건으로 막대한 벌금 부과, 5",13
gemini-00161,"미국, 중국과의 무역협상 타결 위한 막판 협상 돌입, 5",13
gemini-00162,"北, 새로운 탄도미사일 발사…한미 연합훈련 강화할 듯, 6",13
gemini-00163,"국회의원 선거법 개정 논의 난항…여야 입장차 좁히지 못해, 2",13
gemini-00164,"정부, 코로나19 피해 지원 강화…소상공인 대출 확대 등, 5",13
gemini-00165,"""게임 산업, 메타버스 열풍 타고 새로운 도약 준비"", 4",13
gemini-00166,"""가상자산 시장 규제 강화, 투자자 주의 필요"", 5",13
gemini-00167,"국내 스타트업, 벤처 투자 유치 경쟁 치열, 5",13
gemini-00168,"美 중간선거, 뜨거운 격전 속에 '트럼프' 그림자 드리워, 6",13
gemini-00169,"인도네시아, 한국산 자동차 수입 관세 인하, 5",13
gemini-00170,"국제유가 급락, 러시아 경제 위기 심화 우려, 5",13
gemini-00171,"AI 로봇, 고객 응대 서비스 도입 확대…인간 일자리 위협?, 4",13
gemini-00172,"챗GPT, 전 세계 개발자들에게 혁신적인 도구로 자리매김하다,4",13
gemini-00173,"메타버스 플랫폼, 게임·쇼핑·교육 등 다양한 분야에서 활용 확대,4",13
gemini-00174,"한국 주식 시장, 글로벌 경기 둔화 우려 속 불안한 흐름,5",13
gemini-00175,"튀르키예 지진, 국제 사회의 지원과 구호 노력 이어져,6",13
gemini-00176,"국제유가 급등에 따른 휘발유 가격 인상, 5",13
gemini-00177,"중국, 차세대 전투기 J-31 생산 본격화...미국 압박 강화, 5",13
gemini-00178,"""원자재 가격 급등""  생산 비용 상승, 기업 실적 악화 우려, 5",13
gemini-00179,"차세대 항암제 개발 성공, 임상시험 돌입, 4",13
gemini-00180,"탈북민 지원 예산 삭감 논란, 사회적 비판 거세, 6",13
gemini-00181,"여야 정당 대선 공약 발표, 핵심 공약 비교 분석, 2",13
gemini-00182,"국회의원 불체포특권 폐지 논란, 여야 의견 충돌, 2",13
gemini-00183,"한국 사회, 양극화 심화…빈부 격차 해소 위한 정책 필요, 2",13
gemini-00184,"기후변화 심각성 심화… 국제 사회 공동 대응 시급,6",13
gemini-00185,"윤석열 검찰총장, 정치 개입 논란… 검찰 개혁 촉구 목소리 높아져,2",13
gemini-00186,"정치 개혁 요구 높아지자… 여야 모두 개혁 의지 보여,2",13
gemini-00187,"국회, 난항 속 법안 처리… 국민 불신 심화,2",13
gemini-00188,"코로나19 백신 접종 완료율 80% 돌파, 4",13
gemini-00189,"전국 대부분 지역 폭염 경보…밤에도 열대야 지속될 듯,6",13
gemini-00190,"한국, 2023년 세계 경제 성장률 전망치 하향 조정,5",13
gemini-00191,"AI 기반 맞춤형 교육 플랫폼, 학습 효과 극대화,4",13
gemini-00192,"갤럭시 Z 플립 5, 혁신적인 디자인과 기능으로 출시 예정,4",13
gemini-00193,"국내 주식 시장, 변동성 확대…투자자들 불안감 커져,5",13
gemini-00194,"미국, 중국과의 무역 분쟁 심화…경제 불확실성 증가,6",13
gemini-00195,"카카오페이, '카카오뱅크'와 시너지 강화…금융 플랫폼 확장, 5",13
gemini-00196,"""챗GPT, 인공지능 시대의 게임 체인저 될까?""…업계 뜨거운 관심, 4",13
gemini-00197,"전국민 재난지원금 지급 논란…경제 효과 vs 재정 부담, 2",13
gemini-00198,"**미국, 러시아 군사력 증강에 맞서 대규모 군사훈련 실시,6**",13
gemini-00199,"**정부, 부동산 투기 방지 위해 강력한 규제책 발표,5**",13
gemini-00200,"**기후변화 심각성 경고, 탄소 중립 목표 달성 시급,4**",13
gemini-00201,"서울 강남 집값, 10년 만에 최고치 경신…투기 수요 급증,5",13
gemini-00202,"국민의힘 당대표 선거, 윤석열 vs 홍준표 vs 유승민 3파전 예상,2",13
gemini-00203,"야당, 정부 정책 비판 강화…정치적 공방 격화, 2",13
