id,text,target
gemini-00068,"국민의힘, 당 개혁 논의…내년 총선 승리 위한 전략 마련,2",11
gemini-00069,"'이태원 참사' 국정조사 시작…정부 책임 규명 촉구,2",11
gemini-00070,"""미래는 AI다"" 2023 인공지능 국제 콘퍼런스 성황리 개막, 4",11
gemini-00071,"""정치 개혁 없이는 미래 없다"" 국민 대규모 시위 촉발, 2",11
gemini-00072,"대통령, 국민과의 대화 통해 사회 통합 강조, 2",11
gemini-00073,"우크라이나 전쟁 장기화… 국제 사회 갈등 심화, 6",11
gemini-00074,"페이스북, 개인정보 보호 강화…데이터 수집 범위 축소,5",11
gemini-00075,"현대차, 2025년까지 전기차 생산량 100만대 돌파 목표,4",11
gemini-00076,"국내 주식시장, 코로나19 여파 지속…전문가들 우려,5",11
gemini-00077,"서울시, 2030년까지 친환경 도시 조성…미세먼지 감축 노력,4",11
gemini-00078,"국민의힘 당대표 선거, 윤석열 대세론…경쟁 후보들 고전,2",11
gemini-00079,"국내 주요 은행, 가계대출 금리 인상 예고,5",11
gemini-00080,"챗GPT 열풍, 교육계에도 불어닥쳐…교육 현장 변화 예고,4",11
gemini-00081,"서울 강남, 고급 아파트 매매가 하락세…부동산 시장 침체 우려,5",11
gemini-00082,"국민연금, 해외 투자 비중 확대…수익률 제고 노력, 5",11
gemini-00083,"2023년 노벨 물리학상, 한국 과학자에게 돌아갈까?, 4",11
gemini-00084,"중국, 코로나19 봉쇄 완화…경제 회복 기대감 고조, 6",11
gemini-00085,"헌법재판소, 차기 대통령 선거법 위헌 판결…정치권 혼란 예상, 2",11
gemini-00086,"한국 주식 시장, 급격한 하락세 지속… 전문가들 ""조정 가능성 커"" ,5",11
gemini-00087,"탈북자 김모씨, 남한 사회 적응 어려움 호소… 사회적 편견 극복 과제 ,6",11
gemini-00088,"일본, 한국 수출 규제 강화… 경제 보복 논란 확산 ,6",11
gemini-00089,"금융당국, 가상자산 거래소 규제 강화… 투자자 보호 강화, 5",11
gemini-00090,"윤석열, 검찰총장직 사퇴… 정치적 쟁점으로 부상, 2",11
gemini-00091,"LG전자, 차세대 OLED TV 공개… 화질과 디자인의 완벽한 조화, 4",11
gemini-00092,"엔비디아, 인공지능 반도체 시장 독주… 매출 급증, 5",11
gemini-00093,"국내 증시, 연준 금리 인하 기대감에 상승 마감,5",11
gemini-00094,"중국, 대만 압박 강화…군사력 과시하며 긴장 고조,6",11
gemini-00095,"정부, 부동산 투기 근절 대책 발표…규제 강화 예고,5",11
gemini-00096,"폭염 속 농작물 피해 속출…정부, 긴급 지원책 마련,6",11
gemini-00097,"2024년 총선, 여야 모두 긴장…조기 선거 운동 시작,2",11
gemini-00098,"삼성, 갤럭시 Z Fold 5 출시 앞두고 프리미엄 스마트폰 시장 경쟁 심화,4",11
gemini-00099,"국제 유가 급등, 에너지 위기 우려 속 석유 대체 에너지 개발 박차,5",11
gemini-00100,"카카오뱅크, 1000만 고객 돌파…디지털 금융 시대 개막, 5",11
gemini-00101,"유럽연합, 탄소 배출 규제 강화…기업들의 부담 증가, 5",11
gemini-00102,"더불어민주당, 당 혁신 논의…쇄신을 통한 재도약 모색, 2",11
gemini-00103,"2023년 노벨상 수상자 발표, 과학계 이목 집중,4",11
gemini-00104,"국제유가 급등, 에너지 시장 불안감 고조,5",11
gemini-00105,"극심한 가뭄, 농업 생산량 감소 우려,6",11
gemini-00106,"대규모 산불 발생, 환경 파괴 심각,6",11
gemini-00107,"새로운 코로나 변이 바이러스 출현, 전 세계 긴장감 고조,6",11
gemini-00108,"챗GPT, 새로운 시대의 검색 엔진으로 부상,4",11
gemini-00109,"인공지능 기반 암 진단 시스템 개발, 정확도 99% 달성,4",11
gemini-00110,"한국형 우주 발사체 누리호, 2차 발사 성공,4",11
gemini-00111,"코스피 지수, 3,000 돌파…기업 실적 개선 기대감,5",11
gemini-00112,"원/달러 환율, 1,400원 돌파…수출 기업 어려움 가중,5",11
gemini-00113,"중국, 홍콩 민주화 운동 탄압 강화…인권 침해 논란,6",11
gemini-00114,"일본, 후쿠시마 원전 오염수 방류 결정…주변국 반발,6",11
gemini-00115,"민주당, 이재명 대표 사법리스크…당내 갈등 심화,2",11
gemini-00116,"여야, 예산안 협상 난항…정치적 대립 지속,2",11
gemini-00117,"헌법재판소, 검찰 수사권 조정 법안 합헌 판결…정치권 파장,2",11
gemini-00118,"국내 스타트업, 혁신적인 기술로 투자 유치, 5",11
gemini-00119,"중국, 첨단 기술 개발에 박차 가해, 4",11
gemini-00120,"코로나19 팬데믹, 세계 경제에 큰 타격, 6",11
gemini-00121,"이재명 대표, 검찰 소환에 불응… 정치적 압박 주장, 2",11
gemini-00122,"핀테크 서비스 확산, 금융 시장 지형 변화 예고, 5",11
gemini-00123,"차기 대선 주자, 지지율 변화 심상치 않아, 2",11
gemini-00124,"""AI 챗봇, 콜센터 업무 효율 20% 향상"", 4",11
gemini-00125,"LG전자, 폴더블폰 'LG 롤리' 출시… 삼성 갤럭시 Z 폴드4와 정면 승부, 4",11
gemini-00126,"주식시장, 변동성 확대… 투자자 불안감 고조, 5",11
gemini-00127,"유럽연합, 러시아 에너지 의존도 줄이기 위한 대책 마련, 5",11
gemini-00128,"아프리카, 기후변화로 인한 가뭄 심화… 식량난 우려, 6",11
gemini-00129,"여야, 내년 총선 준비 본격화… 정치권 뜨거운 경쟁 예상, 2",11
gemini-00130,"'이태원 참사' 진상 규명… 책임자 처벌 논란, 2",11
gemini-00131,"노동조합, 정부의 노동 개혁안 반발… 파업 가능성, 2",11
gemini-00132,"SKT, 5G 기반 스마트팩토리 구축 사업 확대, 4",11
gemini-00133,"카카오페이, 간편결제 시장 점유율 50% 돌파, 4",11
gemini-00134,"한국, OECD 국가 중 행복도 순위 10위…삶의 질 향상, 5",11
gemini-00135,"코로나19 백신 개발 경쟁, 글로벌 제약회사들의 치열한 승부,4",11
gemini-00136,"기후 변화 심각성 심화… 탄소 중립 목표 달성 위한 노력 강화, 6",11
gemini-00137,"코로나19 장기화, 국내 여행업계 침체 심화…정부 지원책 절실, 5",11
gemini-00138,"한국 자동차 업계, 전기차 시장 주도권 놓고 치열한 경쟁 예고, 4",11
gemini-00139,"탈출구 없는 경제난에 시달리는 아르헨티나… 국제통화기금 구제금융 요청, 5",11
gemini-00140,"미국, 중국과의 기술 패권 경쟁 심화… 반도체 산업 육성에 사활 걸어, 6",11
gemini-00141,"윤석열 정부, 국민과의 소통 부재… 지지율 하락세 지속, 2",11
gemini-00142,"대통령실, 국정 운영 방향 재설정… 국민들의 목소리에 귀 기울여야, 2",11
gemini-00143,"한국 사회, 양극화 심화… 저성장 시대의 고민, 2",11
gemini-00144,"챗GPT 개발사 오픈AI, 3개월 연속 적자…투자 유치로 버티기,5",11
gemini-00145,"튀르키예, 시리아 지진 피해 복구 지원…국제사회 협력 강화,6",11
gemini-00146,"코로나19 재확산 우려…정부, 방역 강화 조치 발표,4",11
gemini-00147,"카카오페이, 금융 서비스 확장…증권사 인수 검토, 4",11
gemini-00148,"인도, 우주 개발 박차…달 탐사선 성공적으로 착륙, 6",11
gemini-00149,"이탈리아 총선, 극우 정당의 약진, 6",11
gemini-00150,"""미래 먹거리 확보""… 정부, 우주항공 산업 육성에 힘 쏟아, 4",11
gemini-00151,"코스피 상승세 지속… 외국인 투자 유입 긍정적 영향, 5",11
gemini-00152,"한국, 우주탐사 시대 개막…달 탐사선 발사 성공, 4",11
gemini-00153,"유럽, 극심한 폭염으로 인한 산불 피해 확산, 6",11
gemini-00154,"더불어민주당, '민생 경제' 내세워 총선 승리 노려, 2",11
gemini-00155,"현대차, 전기차 생산 확대… 친환경차 시장 공략 강화, 5",11
gemini-00156,"유럽, 에너지 위기 심화… 러시아산 가스 의존 탈피 어려움, 6",11
gemini-00157,"아프가니스탄, 탈레반 정권 장악… 인도적 위기 심각, 6",11
gemini-00158,"정부, 물가 안정 대책 발표… 서민 경제 어려움 해소 노력, 2",11
gemini-00159,"'북한 미사일 발사' 국제 사회 우려… 한미일 공조 강화, 2",11
gemini-00160,"**코스피 지수, 외국인 매수세에 상승…1,900선 돌파 목전,5**",11
gemini-00161,"**삼성전자, 반도체 시장 점유율 확대…경쟁사 추격 뿌리치고 1위 굳히기,5**",11
gemini-00162,"**미국, 중국 제재 강화…경제 전쟁 심화될 조짐,5**",11
gemini-00163,"금리 인상 지속 속, 주식 시장 불안… 투자자들의 고민 깊어져, 5",11
gemini-00164,"대통령실, '김건희 여사 논문 표절 의혹'에 대한 입장 밝혀… 논란 지속, 2",11
gemini-00165,"검찰, '대장동 개발 사업' 관련 추가 수사… 핵심 인물 소환, 2",11
gemini-00166,"**SK하이닉스, D램 가격 하락에도 2분기 영업이익 1조원 돌파, 5**",11
gemini-00167,"**검찰, '조국 일가 비리' 수사 확대…정경유착 의혹 집중 조사, 2**",11
gemini-00168,"서울시, 택시 호출 서비스 플랫폼 규제 강화…불법 영업 근절 목표, 5",11
gemini-00169,"국제 유가 급등에 국내 기업들 '울상',5",11
gemini-00170,"인공지능, 예술 분야에도 진출…작곡·미술 등 활용 확대,4",11
gemini-00171,"'MZ세대' 표심 잡기 위한 정치권의 노력,2",11
gemini-00172,"서울 강남 집값, 고공행진 지속…'거품' 우려 커져,5",11
gemini-00173,"기후변화, 농업 생산성에도 영향…식량 안보 위협,4",11
gemini-00174,"미국 대선 결과, 글로벌 증시에 미칠 영향은?, 5",11
gemini-00175,"'코로나 블루' 극복 위한 정부 지원책 발표, 2",11
gemini-00176,"인공지능 기술 발전, 일자리 감소 우려 커져, 4",11
gemini-00177,"한국, 코로나19 극복 위한 경제 활성화 방안 모색, 5",11
gemini-00178,"SK하이닉스, 차세대 D램 기술 개발로 반도체 시장 지배력 강화, 4",11
gemini-00179,"코로나19 백신 접종, 부작용 논란 속에 속도 내야 하나?, 4",11
gemini-00180,"이스라엘-팔레스타인 분쟁, 평화협상 가능성은?, 6",11
gemini-00181,"러시아-우크라이나 전쟁 장기화…세계 경제에 미칠 영향은?, 6",11
gemini-00182,"미국, 중국 견제 강화…국제 정세 불안, 6",11
gemini-00183,"한국, 코로나19 엔데믹 전환…일상 회복 노력, 4",11
gemini-00184,"한국, 저출산 문제 심각…정부의 인구 정책 효과는?, 5",11
gemini-00185,"한국, 4차 산업혁명 시대…미래 성장 동력 확보 전략은?, 4",11
gemini-00186,"한국, 외교 강화…국제 사회에서의 위상 강화 전략은?, 2",11
gemini-00187,"한국, 공정 사회 구현…사회 이동성 확대 전략은?, 5",11
gemini-00188,"'AI 로봇' 시대 도래…의료·제조 분야 활용 확대, 4",11
gemini-00189,"尹 대통령, 국제무대서 '한미동맹' 강조…글로벌 리더십 확보 노력, 2",11
gemini-00190,"한국은행 기준금리 동결…경기 회복 불확실성 지속, 5",11
gemini-00191,"삼성전자, 갤럭시 S22 출시…카메라 성능 및 디자인 업그레이드, 4",11
gemini-00192,"대기업, ESG 경영 도입 가속화…지속가능한 성장 전략 강조, 5",11
gemini-00193,"한국, 2030년까지 탄소 중립 목표…탈원전 정책 추진, 2",11
gemini-00194,"""AI, 인간의 일자리 대체할까?""…전문가들 엇갈린 전망, 4",11
gemini-00195,"인도네시아, 지진·쓰나미 발생…피해 현황 심각, 6",11
gemini-00196,"민주당, 당 대표 선거… 당내 분열 우려, 2",11
gemini-00197,"5월 가정의 달 맞아…각종 할인 행사 풍성, 4",11
gemini-00198,"국내 게임업계, 5G 시대 맞아 VR·AR 게임 개발 박차,4",11
gemini-00199,"인공지능 기반 맞춤형 교육 플랫폼, 교육 시장 혁신 기대,4",11
gemini-00200,"아프가니스탄 정세 불안…탈레반 세력 확장 우려,6",11
gemini-00201,"한국 정치권, 차기 대선 경쟁 본격화…여야 후보군 윤곽 드러나,2",11
gemini-00202,"국내 최초 5G 스마트폰 출시, 4",11
gemini-00203,"기후변화, 인류에게 심각한 위협, 6",11
gemini-00204,"'메타버스' 시대, 새로운 투자 기회 떠올랐다, 5",11
gemini-00205,"한반도 정세, 북핵 문제 해결 위한 새로운 돌파구 필요, 2",11
gemini-00206,"프랑스 대선, 극우 정당 돌풍… 유럽 정치 지형 변화, 6",11
gemini-00207,"대통령 지지율 하락… 정치 불안정 심화 우려, 2",11
gemini-00208,"미국, 중국과의 무역협상 타결 임박... 1단계 합의 내용은?, 5",11
gemini-00209,"페이스북, 개인정보 유출 사건으로 10억 달러 벌금 폭탄 맞아, 5",11
gemini-00210,"코로나19 확산 우려 속, 항공업계 실적 악화... 대한항공, 1분기 적자 전망, 5",11
gemini-00211,"이라크, 미국 주도의 군사 작전 철수 요구... 긴장 고조, 6",11
gemini-00212,"브라질 아마존 열대우림, 지난 10년간 축구장 면적 2배 규모 파괴, 6",11
gemini-00213,"카카오, '챗GPT' 경쟁에 뛰어들다…AI 챗봇 '코챗' 출시,4",11
gemini-00214,"**쿠팡, 새벽 배송 서비스 확대…경쟁 심화, 5**",11
gemini-00215,"**여야, 4·7 재보궐 선거 막판 총력전…후보 간 막말 논란, 2**",11
gemini-00216,"갤럭시 Z플립4, 혁신적인 디자인과 성능으로 돌아오다, 4",11
gemini-00217,"국제유가 급등에 엔진오일 가격도 상승세,5",11
gemini-00218,"인공지능 챗봇, 고객센터 상담 업무 대체…고용 불안 가중,4",11
gemini-00219,"중국, 반도체 자립화 박차…美 기술 의존 탈피 시도,5",11
gemini-00220,"코로나19 팬데믹, 글로벌 공급망 붕괴…경제적 충격 심화,6",11
gemini-00221,"여야, 2024 총선 승리를 향한 험난한 길…정책 대결 본격화,2",11
