ID,text,target
ynat-v1_dev_00366,與 야3당에 석패율제 재고 요청…41 선거법 협상 막판 진통종합,2
ynat-v1_dev_00367,시진핑·김정은 회담 1시간만에 종료…북미회담 사전 조율종합2보,2
ynat-v1_dev_00373,나경원 반문명적인 보 해체…반드시 막아낼 것,2
ynat-v1_dev_00380,포문 닫힌 북한 개머리해안 해안포,2
ynat-v1_dev_00390,정부 北 무수단 미사일 발사 안보리 결의 위반…명백한 도발,2
ynat-v1_dev_00391,전문가 핵실험 감추고자 신년사에 핵 언급 피해,2
ynat-v1_dev_00395,농업 공약 확약서 든 홍준표,2
ynat-v1_dev_00396,문대통령 오늘 여당 지도부와 오찬 하며 한해 마무리종합,2
ynat-v1_dev_00399,더민주 불공정 논란 청년비례 심사 중단…제도 전면 재검토종합,2
ynat-v1_dev_00406,통일부 북한인권법 민족 장래 위해 반드시 필요,2
ynat-v1_dev_00414,안철수 드루킹 여당 사조직의 여론조작…고문보다 더 지독종합,2
ynat-v1_dev_00415,북한 노동당 대회에 최소 2억 달러 이상 써,2
ynat-v1_dev_00417,북한 김정일 생일 경축 불꽃놀이,2
ynat-v1_dev_00429,북한인권단체 남북인권대화서 국군포로 송환문제 다뤄야,2
ynat-v1_dev_00431,송영무 기무개혁 대통령 대면보고는 국가안보실 서면보고 후속,2
ynat-v1_dev_00436,靑 한일중 정상회의서 판문점선언 지지하는 특별성명 추진,2
ynat-v1_dev_00450,朴대통령 北 무모한 도발 끝엔 완전한 고립과 자멸,2
ynat-v1_dev_00451,얘기 나누는 법무장관과 민정수석,2
ynat-v1_dev_00458,북 수소탄실험 軍 예측못한 듯…뒤늦게 상황파악 중,2
ynat-v1_dev_00459,정태호 제 이름걸고 일자리 10만개 더…동맥경화 뚫겠다,2
ynat-v1_dev_00462,안철수 3번 입니다,2
ynat-v1_dev_00466,朴대통령 자다가 깰 통탄할 일…격정호소에 10초 말 못이어,2
ynat-v1_dev_00473,홍대 찾은 유승민,2
ynat-v1_dev_00493,박지원 문대통령 분위기 일신 위해 감동적 인적개편 검토해야,2
ynat-v1_dev_00498,文정부 5개년 국정 4차산업혁명 핵심 국가전략으로 추진,2
ynat-v1_dev_00509,朴대통령 대구 서문시장 화재현장 방문…35일만의 외부일정,2
ynat-v1_dev_00510,진보정치 상징…밤늦게까지 이어진 노회찬 추모행렬종합2보,2
ynat-v1_dev_00511,반기문 대북 대화·인도적 지원 언급…정부 정책과 온도차,2
ynat-v1_dev_00519,朴대통령 법안처리 끝까지 포기해선 안 된다,2
ynat-v1_dev_00522,北매체 탄핵가결 4시간만에 신속보도…南시민 환호종합,2
ynat-v1_dev_00528,당정청 자치분권 강화 지방자치법 개정안 협의,2
ynat-v1_dev_00530,국정 협치 모드는 시동…산적한 현안 조율은 숙제로,2
ynat-v1_dev_00531,한국당 제명 류여해 재심신청 각하…정준길도 제명,2
ynat-v1_dev_00532,바른미래 정체성 찾자 워크숍 이틀째…새벽 용문산 등반,2
ynat-v1_dev_00540,대화 나누는 이재갑정영애 장관,2
ynat-v1_dev_00543,제3정당이냐 與과반저지냐…安과 千·金의 동상이몽,2
ynat-v1_dev_00550,문 대통령 지방분권·기본권 확대 개헌은 당연속보,2
ynat-v1_dev_00559,김정은 탑승 추정 北 열차 단둥 통과…60여시간 여정 개시종합,2
ynat-v1_dev_00560,논란 국회법안 정부로 이송…내달 7일까지 공포여부 결정,2
ynat-v1_dev_00574,평창올림픽 참가 북한 대표단 숙박지·이동 경로 어디로,2
ynat-v1_dev_00575,朴대통령 사드 3국 안보이익 침해없다…한미중 포괄논의 기대종합,2
ynat-v1_dev_00578,北 엘리트 잇단 탈북…김정은 체제 동요하나,2
ynat-v1_dev_00579,여야 5당 대표 새해 첫 초월회 회동…선거제 개혁 등 논의,2
ynat-v1_dev_00582,정부국가기구 격상 北조평통 첫 성명에 핵보유국 주장 궤변,2
ynat-v1_dev_00595,포털 다음 올해 최다 검색어는 대선 문재인 도깨비,2
ynat-v1_dev_00602,與 최고위 김무성 朴대통령 탈당 요구에 분명한 반대속보,2
ynat-v1_dev_00604,朴대통령 7일만에 김현웅 사표수리…최재경은 보류종합,2
ynat-v1_dev_00607,北 장거리 미사일 발사…北 완전성공·한미 사드 공론화종합,2
ynat-v1_dev_00647,北김일국 통일농구 만찬 주재…통일열망 더욱 북돋워,2
ynat-v1_dev_00658,최장집 북한 고립시켜선 안돼…안정적 평화 관리 중요,2
ynat-v1_dev_00671,DJ 마라톤 참석한 안철수,2
ynat-v1_dev_00678,북한 남측 태권도시범단과 예술단의 평양방문 초청속보,2
ynat-v1_dev_00681,당정청 추석물가 선제 대응…소상공인 자금지원 6조 확대속보,2
ynat-v1_dev_00684,박원순 서울시장과 얘기 나누는 이낙연 총리,2
ynat-v1_dev_00693,문대통령 아베 메시지 김정은에 전달…북일회담 성사에 협력종합,2
ynat-v1_dev_00708,정의용한일관계 정상화되면 지소미아 연장검토…한미동맹 무관,2
ynat-v1_dev_00710,정부 대북정책 기조 시기와는 무관…北비핵화 최우선,2
ynat-v1_dev_00712,靑 美 대선결과 나오면 관례따라 조치…NSC 상임위서 논의,2
ynat-v1_dev_00715,출마 좌절 이재만·유재길 강력 반발…유영하 승복종합,2
ynat-v1_dev_00716,문 대통령 영화 1987 보고,2
ynat-v1_dev_00717,한국노총가 부르는 김동명 이동호 당선인,2
ynat-v1_dev_00725,민주콩고 정부 대선 후 인터넷 차단…야권 사기 시도 반발,2
ynat-v1_dev_00728,여야 선거제 개혁 합의…연동형 비례제 도입 구체방안 검토2보,2
ynat-v1_dev_00737,文대통령 법무장관 원포인트 인선 방침…동반개각 없을 듯,2
ynat-v1_dev_00738,북한 해외식당 종업원 집단탈북에 아직 무반응,2
ynat-v1_dev_00739,先 김정은 답방 힘받은 문대통령 북미정상회담 결실 조력 올인,2
ynat-v1_dev_00756,지지자들과 출마 선언하는 신용한 전 대통령 직속 청년위원장,2
ynat-v1_dev_00762,민통선 걷는 재외동포 학생들,2
ynat-v1_dev_00763,北 김정은 베이징 제약회사 동인당 공장 전격 방문종합,2
ynat-v1_dev_00767,北매체 지난달 中서 안중근 의거 기념 남북 공동행사,2
ynat-v1_dev_00768,행사장 나서는 정영애 장관,2
ynat-v1_dev_00799,김경수 경남지사 농성장 방문,2
ynat-v1_dev_00801,曺정국 고발전 비화…조국·주광덕·박주민 잇따라 고소·고발,2
ynat-v1_dev_00804,북한 매체들 中 우다웨이 일행 평양 도착종합,2
ynat-v1_dev_00810,황교안 오늘 4·3 보선 사전투표일 창원·통영 지원 유세,2
ynat-v1_dev_00815,북민협 국제적십자에 北 수해지원금 2억원 전달,2
ynat-v1_dev_00817,어제 남북회담은요...,2
ynat-v1_dev_00818,朴대통령 2023년 세계잼버리 개최해 꿈·희망 선물,2
ynat-v1_dev_00835,정부 태국과 군사정보보호협정 체결한다…국무회의서 의결,2
ynat-v1_dev_00839,추미애 국회개헌논의 강력 촉구,2
ynat-v1_dev_00858,朴대통령與지도부 김영란법 농축수산물 규제완화 필요성 공감,2
ynat-v1_dev_00861,3당체제 첫 본회의…與·국민의당 원샷법 공조체제,2
ynat-v1_dev_00865,홍준표 너무 나갔다… 한국당 남북합의 대응기조 갈등,2
ynat-v1_dev_00870,시무식 참석한 정의선 수석부회장,2
ynat-v1_dev_00885,그늘에서 듣는 후보 유세,2
ynat-v1_dev_00895,남북 철도·도로·산림협력 이번주부터 이행모드,2
ynat-v1_dev_00899,전문 문대통령 시정연설 함께 잘 사는 포용국가로,2
ynat-v1_dev_00903,122석 수도권이 승패 갈랐다…與 34승 그쳐 사상 최저승률,2
ynat-v1_dev_00905,멋쩍게 웃는 윤상현 의원,2
ynat-v1_dev_00915,군청색 바지정장 전투복 朴대통령…두 차례 주먹 불끈종합,2
ynat-v1_dev_00917,우상호 세금투여 사업…사드 비준 받아야 하는 것 아닌가종합,2
ynat-v1_dev_00920,靑 청문보고서 채택없이 임명된 장관급 7대원칙 위배 없다,2
ynat-v1_dev_00934,정진석 내일 4선 이상 중진들과 비대위·혁신위 인선 논의,2
ynat-v1_dev_00940,더민주 원내대표·국회의장 눈치작전…세대결 전초전,2
ynat-v1_dev_00945,朴대통령 해외 순방중 국회법 거부권 행사할까,2
ynat-v1_dev_00946,공동창업주 金·千 철수 수순…安과 루비콘강 건너나,2
ynat-v1_dev_00954,헌재에 朴대통령 관련 헌법소원 5건…탄핵심판 가늠자 되나,2
ynat-v1_dev_00964,검찰 개혁방향 발표하는 홍준표 지사,2
ynat-v1_dev_00965,문 대통령에 북일대화 카드 꺼낸 아베…평양선언 거론,2
ynat-v1_dev_00969,최순실 귀국부터 조사까지 속전속결…비선실세 밝혀질까,2
ynat-v1_dev_00983,원유철 민생경제법안 통과 후 선거법 협상,2
ynat-v1_dev_00993,얘기 나누는 최영애 국가인권위원장과 조국 민정수석,2
ynat-v1_dev_00997,문 대통령 국정지지도 67%…지난주보다 6%p 하락갤럽,2
ynat-v1_dev_01005,오세훈 우병우 사퇴 시기 놓쳐…靑 비상식적,2
ynat-v1_dev_01010,민주 혁신성장특위 위원장에 추미애,2
ynat-v1_dev_01032,김정은 싱가포르 숙소서 외출…김여정·리수용 동행속보,2
ynat-v1_dev_01048,시종 미소 띤 김여정…국가수반 김영남과 서로 먼저 앉으시라종합,2
ynat-v1_dev_01049,평양 통일농구 단장 조명균 한반도 평화 진전 계기 됐으면,2
ynat-v1_dev_01057,홍의락 컷오프 일파만파…대구시당·예비후보 철회하라종합2보,2
ynat-v1_dev_01067,민주여성위 朴대통령 나체풍자 논란에 표창원 신중했어야종합,2
ynat-v1_dev_01072,속보 文대통령여야대표 초당적 협력…소재·부품·산업경쟁력 강화,2
ynat-v1_dev_01075,이주의 뉴스키워드 인도네시아 정상회담 국회연설,2
ynat-v1_dev_01076,靑 朴대통령 지지율 최저치 기록에 국정운영 고심,2
ynat-v1_dev_01079,與지도부 전직대통령·유족 예방…MB 정권 재창출 중요,2
ynat-v1_dev_01091,北 잇단 남북대화 촉구…고립돌파 노린 평화공세,2
ynat-v1_dev_01100,김희옥 목적 정당하면 수단·방법 가리지 않고 혁신종합,2
ynat-v1_dev_01128,MB측에 평창올림픽 초청장 전달,2
ynat-v1_dev_01133,안건조정위원회 회의실 들어오는 장제원,2
ynat-v1_dev_01138,中 文대통령 한중일 정상회의 참석차 24일 청두 방문,2
ynat-v1_dev_01148,朴대통령 창조경제 가시화 문화에 해답…창가문답 강조,2
ynat-v1_dev_01151,남경필 위기탈출의 출발은 이정현 대표 사퇴,2
ynat-v1_dev_01153,국방부 간호장교 인터뷰 靑과 사전조율 의혹 부인,2
ynat-v1_dev_01154,박지원 국회법 거부하면 대통령 잔여 임기 행복하겠나,2
ynat-v1_dev_01160,여야 6월 국회 일정 추가 합의…모레부터 교섭단체 대표연설,2
ynat-v1_dev_01168,평화와 정의 지방선거 연대는 유보적…선의의 경쟁,2
ynat-v1_dev_01171,민주 경부선 찍고 서울 피날레…평화·민생 위해 1번종합2보,2
ynat-v1_dev_01172,손학규 총선은 권력독점세력 심판이자 청년의 선거혁명,2
ynat-v1_dev_01183,2016 한반도 국제포럼…참석자들 대북 제재·협상 병행해야종합,2
ynat-v1_dev_01185,1보 41 선거법ㆍ검찰개혁 법안 최종 타결,2
ynat-v1_dev_01186,노정희·이동원·김선수 대법관 임명동의안 국회 통과,2
ynat-v1_dev_01211,질의하는 김성식 의원,2
ynat-v1_dev_01214,그래픽 문재인 대통령 취임 후 남북관계 주요 일지,2
ynat-v1_dev_01220,北 70일 전투 종료 한달도 안됐는데 200일 전투,2
ynat-v1_dev_01224,총선 D3 천정배도 상경 安 서울유세 합류…3당혁명 시작,2
ynat-v1_dev_01225,통합당 불참 속 주택임대차보호법 개정안 법사위 통과,2
ynat-v1_dev_01232,출범 열흘 혁신위 좌초 위기에 바른미래 또다시 내홍 조짐종합,2
ynat-v1_dev_01233,평양정상회담 백화원 영빈관 도착한 문재인 대통령 내외,2
ynat-v1_dev_01248,국회 정상화 협상 데드라인 임박…與 6월 단독국회 소집 검토,2
ynat-v1_dev_01250,민주노총 서울 곳곳서 동시다발 집회…여야 당사 앞 행진 마무리종합,2
ynat-v1_dev_01256,연합뉴스 여행 다큐멘터리 시리즈 MC 유세진서경덕,2
ynat-v1_dev_01257,긴급 당정청회의 참석하는 장하성 청와대 정책실장,2
ynat-v1_dev_01259,국민의당ㆍ바른정당 통합 지지자 새 중도 정치세력 탄생 소망,2
ynat-v1_dev_01271,安 총선연기론 논란…법 위반 vs 신인 기회보장,2
ynat-v1_dev_01291,여야 마지막 임시국회 의사일정·처리안건 집중 조율,2
ynat-v1_dev_01292,더민주安측 이희호 安 지지 사실 여부 놓고 신경전,2
ynat-v1_dev_01298,통일농구 방북단 3박 4일 평양방문 마치고 귀환,2
ynat-v1_dev_01309,질의하는 홍의락 의원,2
ynat-v1_dev_01320,문 대통령 아주 중요한 고비…아직 낙관할 수 없는 상황,2
ynat-v1_dev_01321,靑 막후 변론지원 보도에 과대해석…법률보조는 민정업무,2
ynat-v1_dev_01324,朴대통령 장·차관 워크숍서 북핵논의…김재수도 참석종합,2
ynat-v1_dev_01326,우상호 제창 안되면 정권 협조 못해…해임결의안 공조종합,2
ynat-v1_dev_01333,영상 김정은 벤츠 동승은 대북제재 위반…대정부질문 설전,2
ynat-v1_dev_01351,더민주 강령파동 노동자 문구 유지 가닥…불씨는 남아종합,2
ynat-v1_dev_01358,황교안 당권 출사표…무덤에 있어야할 운동권철학이 국정좌우종합2보,2
ynat-v1_dev_01362,문 대통령 IOC 위원들과 함께 평창 구호 아리아리 외쳐종합,2
ynat-v1_dev_01363,태영호 北외교관들 컴퓨터 켜면 연합뉴스부터 열어봐,2
ynat-v1_dev_01372,박지원 秋 사드반대 당론땐 천군만마…野공조로 특위 구성,2
ynat-v1_dev_01374,총선 D9 벨트 공략…낙동강 vs 용·수 vs 강북권,2
ynat-v1_dev_01379,주간 화제의 뉴스 박근혜 인권침해 정치보복 등에 관심,2
ynat-v1_dev_01388,국방부 북핵 대응능력 조기구축에 내년 7천124억원 더 필요,2
ynat-v1_dev_01402,홍창선 제1당 안돼도 수권정당 되도록 좋은분들 나와야,2
ynat-v1_dev_01410,與 김희옥 비대위원장 당무 복귀…사무총장 새로 인선,2
ynat-v1_dev_01422,참석자 소개에 박수치는 황교안,2
ynat-v1_dev_01423,문 대통령과 자유한국당 김병준 비상대책위원장,2
ynat-v1_dev_01439,속보 한국당 공수처법 전원위원회 소집요구…본회의 정회,2
ynat-v1_dev_01455,北 김정은 태영호 망명 이후 빨치산 2세 검열,2
ynat-v1_dev_01463,판문점 선언 정상회담 환송공연,2
ynat-v1_dev_01466,軍 北 사드 물리적조치 위협에 강력한 응징 직면할 것종합,2
ynat-v1_dev_01469,정경두 국방부 모병제 검토 없어…장기적 관점서 준비,2
ynat-v1_dev_01471,기재부 2차관과 인사하는 심재철,2
ynat-v1_dev_01472,평양정상회담 일정 브리핑하는 청와대 춘추관장,2
ynat-v1_dev_01473,朴대통령 북핵위기에 3당대표 전격회동…초당적 협력 당부,2
ynat-v1_dev_01475,회담 취재온 北기자 오늘 분위기가 특히 좋다,2
ynat-v1_dev_01485,檢 비선실세 최순실 구속영장…직권남용 공범·사기미수,2
ynat-v1_dev_01486,북한 인민군 창건 70년 기념우표,2
ynat-v1_dev_01490,朴대통령여야 3당대표 청와대서 북핵 회동 시작,2
ynat-v1_dev_01491,김정숙 여사 아이스하키 응원,2
ynat-v1_dev_01495,北김정은 핵탄두 폭발시험·로켓시험발사 빠른 시일내 단행종합,2
ynat-v1_dev_01501,한러 북핵 수석대표 회동…북미 회담 뒤 한반도 정세 협의,2
ynat-v1_dev_01519,朴대통령 지지율 4%…3주째 5% 유지하다 역대 최저치 또 경신종합,2
ynat-v1_dev_01523,단독정부 北 단체 수십곳·개인 수십명 독자 금융제재 방침,2
ynat-v1_dev_01529,빈손 현실화하는 4월 국회…극한정쟁에 뒷전 밀린 민생입법,2
ynat-v1_dev_01541,김진태 朴 전대통령 구속 막아야…TV토론,2
ynat-v1_dev_01561,조국 여당에 새로운 일거리를 안겨 드렸다종합2보,2
ynat-v1_dev_01562,총선 D7 새누리 경북선대위 구미·포항 집중 지원,2
ynat-v1_dev_01583,지지자와 악수하는 김경수 지사,2
ynat-v1_dev_01587,탈북·보수단체 파주서 또 대북전단 10만 장 살포,2
ynat-v1_dev_01588,정호성 감옥이 저 안인지 밖인지…국정농단 공범 첫 만기출소,2
ynat-v1_dev_01595,與 정부 구조조정 의지 환영…부작용 최소화해야,2
ynat-v1_dev_01604,평양정상회담 하나된 연주,2
ynat-v1_dev_01611,北 연일 최순실 사태 비난공세…비극적 말로 피할수 없다,2
ynat-v1_dev_01616,11월 한·아세안 특별정상회의서 日 경제보복 이슈 다룬다,2
ynat-v1_dev_01621,국제보훈워크숍 환영만찬,2
ynat-v1_dev_01631,靑 별다른 징후 없다…김정은 연내 답방 안갯속,2
ynat-v1_dev_01636,박원순 검찰 이어 언론 개혁해야…확정되지 않은 사실 보도,2
ynat-v1_dev_01645,금융위원장 혁신 속도 높일 것…자영업자 부채는 관리 강화,2
ynat-v1_dev_01648,조국 수사권조정 법안 보완필요 지적…檢내부 공유도 당부,2
ynat-v1_dev_01650,김정은 기상천외한 국가 최고지도자 자리 고안할 수도,2
ynat-v1_dev_01664,평양정상회담 평양의 포옹,2
ynat-v1_dev_01674,문 대통령 지방선거 이후 편성땐 추경 목적 달성 어렵다,2
ynat-v1_dev_01677,친서 든 대북특사단 특별기 타고 평양으로 출발,2
ynat-v1_dev_01678,한국당 원내대표 레이스 본격화…패스트트랙 정국 돌파 첫과제,2
ynat-v1_dev_01683,황교안 조국 압수수색 검사와 통화에 수사압력 가한 것,2
ynat-v1_dev_01690,더민주 세종시에도 지역위원장 신청…이해찬 8월 전대 후 정상화,2
ynat-v1_dev_01700,예결위 소소위 참석하는 김용진 차관,2
ynat-v1_dev_01705,조선총련 기관지 최순실 사태 보도…朴정권 붕괴 서막 주장,2
ynat-v1_dev_01713,靑 우병우 특별감찰에 촉각…이석수 법에서 정한대로,2
ynat-v1_dev_01720,朴대통령 안보·국익 따라 사드 검토…전술핵 생각안해,2
ynat-v1_dev_01722,靑 비아그라는 고산병 치료제…순방 대비해 준비종합,2
ynat-v1_dev_01727,청년 고용 지원방안 보고하는 김영주 장관,2
ynat-v1_dev_01733,소상공인연합 국회 제로페이 소득공제율 재논의해야,2
ynat-v1_dev_01736,보아오포럼서 보호무역 해소·한중일 경제협력 한목소리,2
ynat-v1_dev_01740,국회추천 새 총리 후보군은…여야 벌써부터 신경전,2
ynat-v1_dev_01750,조국 이틀째 정의당 예방…수사는 수사대로…오해없도록 할것종합,2
ynat-v1_dev_01758,朴대통령 아프리카 등 순방 경제사절단 169명…역대 두번째,2
ynat-v1_dev_01759,북한 김정은 폼페이오 접견,2
ynat-v1_dev_01767,文대통령 오늘 이미선 청문보고서 재송부 요청…임명 수순,2
ynat-v1_dev_01769,靑 백원우 김무성 첩보 경찰이첩 지시 보도 허위…법적대응,2
ynat-v1_dev_01773,취재진 질문에 답하는 이재갑 장관,2
ynat-v1_dev_01774,정진석 비대위원장 겸직·영입 문제 조만간 결단종합,2
ynat-v1_dev_01776,국회 유남석 헌재소장 임명동의안 가결,2
ynat-v1_dev_01786,정의장·여야 원내대표 만찬… 추경처리 시기 논의,2
ynat-v1_dev_01789,북한 풍계리 인근 규모 5.3 지진…북한 5차 핵실험 가능성종합,2
ynat-v1_dev_01791,북미정상회담 문대통령 회담결과 공표 직후 입장문 발표,2
ynat-v1_dev_01803,민주 혁신기술 벤처기업 차등의결권 도입 적극 검토종합,2
ynat-v1_dev_01815,바른미래 오후 설맞이 연천 군부대 장병 격려 방문,2
ynat-v1_dev_01826,바른미래 내홍 김관영 사퇴로 일단 봉합…불씨는 여전,2
ynat-v1_dev_01832,여야 최경환·안종범 청문회 증인 출석 놓고 기싸움 팽팽종합,2
ynat-v1_dev_01836,김연철 통일부장관과 악수하는 윤상현 외교통일위원장,2
ynat-v1_dev_01838,MB 친형 압수수색에도 대응 없이 정중동…한국당도 신중종합,2
ynat-v1_dev_01840,朴대통령 약속지킨 시도교육청에 예비비 3천억원 우선배정속보,2
ynat-v1_dev_01846,朴대통령 김영란법 경제충격 최소화 대책 마련해야종합,2
ynat-v1_dev_01848,이총리 무연고 독립유공자 묘소 참배…관리 강화 당부,2
ynat-v1_dev_01853,개성공단 중단 정부 고위 당국자 문답,2
ynat-v1_dev_01858,한선교 태생 친박으로서 계파청산할 것…전대출마 선언,2
ynat-v1_dev_01866,이정미 신년회 대신 파인텍 굴뚝농성 지지방문,2
ynat-v1_dev_01873,장하성 김동연과 이견 있지만 토론통한 정책으로 집행력 높여,2
ynat-v1_dev_01876,국기에 대한 경례하는 황교안 대표,2
ynat-v1_dev_01880,與의원 22명 김영란법 개정안 제출…국회의원 포함,2
ynat-v1_dev_01891,이정현號에 친박은 기대감 비박은 당혹속 우려,2
ynat-v1_dev_01892,나경원 오늘 취임 후 첫 교섭단체 대표연설,2
ynat-v1_dev_01896,대선출마 이재오 대표 원주서 회견,2
ynat-v1_dev_01898,친박 2보전진 위한 1보후퇴…내부 권력 분화 조짐도,2
ynat-v1_dev_01903,홍남기 경제부총리 첫 정례보고 받는 문 대통령,2
ynat-v1_dev_01906,한미일 정상 안보리와 별도로 양자·다자 대북제재 추진종합,2
ynat-v1_dev_01911,그래픽 숫자로 본 박근혜 재판 기록들종합,2
ynat-v1_dev_01919,데이터로 보는 정치 北핵실험 때마다 한미정상 전화외교,2
ynat-v1_dev_01922,北 김정은 잇단 민생행보…가죽공장 시찰,2
ynat-v1_dev_01929,그래픽 남북정상회담 D1 미리보는 남북정상 만남의 순간,2
ynat-v1_dev_01934,朴대통령 내일 오전 시진핑과 사드·북핵 정상회담,2
ynat-v1_dev_01941,강기정 曺청문회 일정에 8월30일 법정시한 지키지 않아 유감,2
ynat-v1_dev_01942,北 당대회 앞두고 만수대의사당에 김일성 부자 조각상 설치,2
ynat-v1_dev_01954,셀카 찍는 문 대통령,2
ynat-v1_dev_01959,최순실 비표 생략 靑 출입도 10차례 정도 있어속보,2
ynat-v1_dev_01982,당선소감 밝히는 이인영,2
ynat-v1_dev_01992,한국당 정세균 소득세 탈루 의혹…번 돈보다 쓴 돈 더 많아,2
ynat-v1_dev_02001,문 대통령 북미합의 이행 국제사회와 협력…새시대 위해 헌신,2
ynat-v1_dev_02004,신년담화·회견 경제 34회·북한 19회…통일·대화 제로종합,2
ynat-v1_dev_02033,기자간담회장 들어서는 우원식,2
ynat-v1_dev_02056,軍 백령도·연평도서 北도발 격퇴 훈련…실전 방불 종합,2
ynat-v1_dev_02070,여야 원 구성 지연 비난 커지자 내일 원내수석 엿새만에 회동종합2보,2
ynat-v1_dev_02073,국감현장 5·24조치 등 대북제재 완화 문제로 여야 치열 공방종합,2
ynat-v1_dev_02081,安 문재인 김종인 모처럼 상찬…개혁의지 확고 오랜 경륜,2
ynat-v1_dev_02082,참여정부 대북정책 그림자 휘말린 文…정면돌파 시도종합,2
ynat-v1_dev_02089,남북 군사분계선 일대 비행금지구역 설정속보,2
ynat-v1_dev_02092,北매체 南단독·한미훈련 비난…군사분야 합의 위반행위,2
ynat-v1_dev_02095,北주민 주요 집단탈북 사건 일지,2
